Unnamed: 0,PaperId,PaperTitle,Year,Date,OnlineDate,JournalId,OriginalVenue,CreatedDate,AuthorId,AffiliationId,AuthorSequenceNumber,OriginalAuthor,OriginalAffiliation,Rank,NormalizedName,DisplayName,LastKnownAffiliationId,PaperCount,AuthorCitationCount,CreateDate,W_NL,0.39786845064231174
62,1515337076,the money supply announcements puzzle comment,1985,1985-01-01,2016-11-02,23254222,The American Economic Review,2016-06-24,665979429.0,,2.0,Peter F. Orazem,,14553.0,peter f orazem,Peter F. Orazem,173911158.0,395.0,248.0,2016-06-24,W_NL,0.9421379436563904
62,1515337076,the money supply announcements puzzle comment,1985,1985-01-01,2016-11-02,23254222,The American Economic Review,2016-06-24,2122221339.0,,1.0,Barry Falk,,16087.0,barry falk,Barry Falk,173911158.0,69.0,43.0,2016-06-24,W_NL,0.9339027159785237
63,1966384480,role models and arguments for affirmative action,2000,2000-06-01,,23254222,The American Economic Review,2016-06-24,2681446028.0,111979921.0,1.0,Kim-Sau Chung,Northwestern U.;,16402.0,kimsau chung,Kim-Sau Chung,141568987.0,40.0,32.0,2017-06-30,A,0.9728928871979045
64,2104792663,the economics of the network affiliate relationship reply,1975,1975-01-01,,23254222,The American Economic Review,2016-06-24,1276554745.0,,1.0,Stanley M Besen,,15187.0,stanley m besen,Stanley M. Besen,869633025.0,54.0,53.0,2016-06-24,W_NL,0.9190814355184364
64,2104792663,the economics of the network affiliate relationship reply,1975,1975-01-01,,23254222,The American Economic Review,2016-06-24,2652347474.0,,2.0,Ronald Soligo,,18733.0,ronald soligo,Ronald Soligo,,2.0,2.0,2017-06-30,B_NL,0.45288767193427615
65,2147476513,sovereign debt restructuring,2003,2003-04-01,,23254222,The American Economic Review,2016-06-24,3211587933.0,,1.0,Randall S. Kroszner,,18870.0,randall s kroszner,Randall S. Kroszner,,1.0,1.0,2021-11-22,W_NL,0.9088182825372135
66,1556487974,international diversification of investment portfolios,1970,1970-01-01,,23254222,The American Economic Review,2016-06-24,1775585211.0,,2.0,Marshall Sarnat,,14975.0,marshall sarnat,Marshall Sarnat,197251160.0,37.0,37.0,2016-06-24,W_NL,0.8068587439687158
66,1556487974,international diversification of investment portfolios,1970,1970-01-01,,23254222,The American Economic Review,2016-06-24,2082920508.0,,1.0,Haim Levy,,13333.0,haim levy,Haim Levy,197251160.0,321.0,285.0,2016-06-24,W_NL,0.9148428937165339
67,1521759472,racial discrimination in the provision of financial services,1984,1984-01-01,,23254222,The American Economic Review,2016-06-24,2000762620.0,,1.0,James T Lindley,,17036.0,james t lindley,James T. Lindley,44854399.0,25.0,24.0,2016-06-24,W_NL,0.5981678533276014
67,1521759472,racial discrimination in the provision of financial services,1984,1984-01-01,,23254222,The American Economic Review,2016-06-24,2136836034.0,,3.0,John Jackson,,14906.0,john h jackson,John H. Jackson,184565670.0,144.0,135.0,2016-06-24,B_NL,0.7861068054427516
67,1521759472,racial discrimination in the provision of financial services,1984,1984-01-01,,23254222,The American Economic Review,2016-06-24,2274644583.0,,2.0,"B,, Selby, Edward",,18985.0,b selby edward,"B,, Selby, Edward",,2.0,2.0,2016-06-24,A,0.5660860954533946
68,2994413986,latin american debt lessons and pending issues,1985,1985-01-01,,23254222,The American Economic Review,2019-12-13,2994115760.0,,1.0,Eduardo Wiesner,,20126.0,eduardo wiesner,Eduardo Wiesner,,1.0,1.0,2019-12-13,HL,0.8987489667277483
69,2090198217,expert opinion and compensation evidence from a musical competition,2003,2003-02-01,,23254222,The American Economic Review,2016-06-24,18586589.0,193700539.0,1.0,Victor A. Ginsburgh, Tilburg University,13897.0,victor ginsburgh,Victor Ginsburgh,132053463.0,654.0,456.0,2016-06-24,HL,0.5381469664225176
69,2090198217,expert opinion and compensation evidence from a musical competition,2003,2003-02-01,,23254222,The American Economic Review,2016-06-24,2132652822.0,193700539.0,2.0,Jan C. van Ours, Tilburg University,13736.0,jan c van ours,Jan C. van Ours,1279858714.0,544.0,363.0,2016-06-24,W_NL,0.8966529770242752
70,2098591116,perceiving prospects properly,2016,2016-07-01,2015-10-23,23254222,The American Economic Review,2016-06-24,2124173975.0,185261750.0,2.0,Colin Stewart,University of Toronto,17128.0,colin stewart,Colin Stewart,185261750.0,42.0,31.0,2016-06-24,W_NL,0.5395855080259024
70,2098591116,perceiving prospects properly,2016,2016-07-01,2015-10-23,23254222,The American Economic Review,2016-06-24,2153140563.0,151321946.0,1.0,Jakub Steiner,"CERGE-EI, Prague and U Edinburgh",16618.0,jakub steiner,Jakub Steiner,202697423.0,67.0,46.0,2016-06-24,W_NL,0.9491269351215086
71,2126704346,the phillips curve the persistence of inflation and the lucas critique evidence from exchange rate regimes comment,1997,1997-01-01,,23254222,The American Economic Review,2016-06-24,1988336656.0,,2.0,Alex Lammertsma,"CPB, Netherlands Bureau for Econ Policy Analysis",17745.0,a lammertsma,A. Lammertsma,1322731696.0,5.0,3.0,2016-06-24,HL,0.4077867441217067
71,2126704346,the phillips curve the persistence of inflation and the lucas critique evidence from exchange rate regimes comment,1997,1997-01-01,,23254222,The American Economic Review,2016-06-24,2121094597.0,,1.0,Clemens J. M. Kool,U Maastricht,15272.0,clemens j m kool,Clemens J.M. Kool,193662353.0,170.0,141.0,2016-06-24,W_NL,0.7480459212544668
72,2471322408,measuring discounting without measuring utility,2016,2016-06-01,2016-06-01,23254222,The American Economic Review,2016-07-22,297777625.0,,2.0,Han Bleichrodt,Erasmus U Rotterdam,14715.0,han bleichrodt,Han Bleichrodt,118347636.0,177.0,135.0,2016-06-24,W_NL,0.4308493081812117
72,2471322408,measuring discounting without measuring utility,2016,2016-06-01,2016-06-01,23254222,The American Economic Review,2016-07-22,595271653.0,,1.0,Arthur E. Attema,"Institute of Health and Policy Management, Erasmus U Rotterdam",16201.0,arthur e attema,Arthur E. Attema,913958620.0,96.0,69.0,2016-06-24,W_NL,0.581885690165965
72,2471322408,measuring discounting without measuring utility,2016,2016-06-01,2016-06-01,23254222,The American Economic Review,2016-07-22,2058357290.0,,5.0,Peter P. Wakker,Erasmus U Rotterdam,13891.0,peter p wakker,Peter P. Wakker,913958620.0,283.0,236.0,2016-06-24,W_NL,0.8426157691274246
72,2471322408,measuring discounting without measuring utility,2016,2016-06-01,2016-06-01,23254222,The American Economic Review,2016-07-22,2470243828.0,,3.0,Yu Gao,Polytechnic U Milan,18823.0,yu gao,Yu Gao,93860229.0,8.0,6.0,2016-07-22,A,0.9728928871979045
72,2471322408,measuring discounting without measuring utility,2016,2016-06-01,2016-06-01,23254222,The American Economic Review,2016-07-22,2640925747.0,,4.0,Zhenxing Huang,Shanghai U Finance and Economics,19189.0,zhenxing huang,Zhenxing Huang,1327237609.0,5.0,4.0,2017-06-30,A,0.9728928871979045
73,2518370312,the effects of pre trial detention on conviction future crime and employment evidence from randomly assigned judges,2018,2018-01-26,,23254222,The American Economic Review,2016-09-16,1893798097.0,20089843.0,1.0,Will Dobbie,Princeton U.#TAB#,15858.0,will dobbie,Will Dobbie,136199984.0,82.0,46.0,2016-06-24,B_NL,0.5416101232384595
73,2518370312,the effects of pre trial detention on conviction future crime and employment evidence from randomly assigned judges,2018,2018-01-26,,23254222,The American Economic Review,2016-09-16,2150766764.0,97018004.0,2.0,Jacob Goldin,"Stanford, U",16543.0,jacob goldin,Jacob Goldin,97018004.0,74.0,50.0,2016-06-24,W_NL,0.9016063252693086
73,2518370312,the effects of pre trial detention on conviction future crime and employment evidence from randomly assigned judges,2018,2018-01-26,,23254222,The American Economic Review,2016-09-16,2174402047.0,136199984.0,3.0,Crystal S. Yang,HARVARD U,17164.0,crystal s yang,Crystal S. Yang,136199984.0,30.0,17.0,2016-06-24,A,0.9454217848449146
74,3122406817,the agricultural origins of time preference,2016,2016-04-12,2014-11-17,23254222,The American Economic Review,2021-02-01,242444689.0,178169726.0,2.0,Ömer Özak,"Department of Economics, Southern Methodist University.",16576.0,omer ozak,Ömer Özak,178169726.0,65.0,30.0,2016-06-24,W_NL,0.8376379954590202
74,3122406817,the agricultural origins of time preference,2016,2016-04-12,2014-11-17,23254222,The American Economic Review,2021-02-01,312809353.0,27804330.0,1.0,Oded Galor,"Department of Economics, Brown University.",13484.0,oded galor,Oded Galor,27804330.0,267.0,146.0,2016-06-24,W_NL,0.9152785487827045
75,3123961275,aggregation and the ppp puzzle in a sticky price model,2011,2011-10-01,,23254222,The American Economic Review,2021-02-01,1518550059.0,19990318.0,2.0,Fernanda Nechio,Federal Reserve Bank of San Francisco;,16490.0,fernanda nechio,Fernanda Nechio,19990318.0,75.0,51.0,2016-06-24,HL,0.6743416789190043
75,3123961275,aggregation and the ppp puzzle in a sticky price model,2011,2011-10-01,,23254222,The American Economic Review,2021-02-01,2589271385.0,84470341.0,1.0,Carlos Carvalho,Pontifical Catholic U Rio de Janeiro,15936.0,carlos carvalho,Carlos Carvalho,2699952.0,123.0,65.0,2017-03-03,HL,0.9478407625920241
76,3124277734,momentum investment strategies portfolio performance and herding a study of mutual fund behavior,1995,1995-01-01,,23254222,The American Economic Review,2021-02-01,711116407.0,,2.0,Sheridan Titman,,12443.0,sheridan titman,Sheridan Titman,86519309.0,320.0,222.0,2016-06-24,W_NL,0.6968058036098459
76,3124277734,momentum investment strategies portfolio performance and herding a study of mutual fund behavior,1995,1995-01-01,,23254222,The American Economic Review,2021-02-01,1807138591.0,,1.0,Mark Grinblatt,,13297.0,mark grinblatt,Mark Grinblatt,161318765.0,115.0,74.0,2016-06-24,W_NL,0.8373283430112526
76,3124277734,momentum investment strategies portfolio performance and herding a study of mutual fund behavior,1995,1995-01-01,,23254222,The American Economic Review,2021-02-01,1988960144.0,,3.0,Russell Wermers,,13999.0,russ wermers,Russ Wermers,66946132.0,135.0,98.0,2016-06-24,W_NL,0.8552203545085493
77,2094280982,using school choice lotteries to test measures of school effectiveness,2014,2014-01-16,2014-01-01,23254222,The American Economic Review,2016-06-24,2237410271.0,136199984.0,1.0,David James Deming,HARVARD U,15478.0,david j deming,David J. Deming,136199984.0,91.0,55.0,2016-06-24,W_NL,0.7419894660771483
78,1592859839,on the evolution of altruistic ethical rules for siblings,1995,1995-03-01,2003-06-30,23254222,The American Economic Review,2016-06-24,2437183957.0,,1.0,Theodore C. Bergstrom,,13819.0,theodore c bergstrom,Theodore C. Bergstrom,154570441.0,210.0,164.0,2016-06-24,W_NL,0.9264866940778663
79,1501366616,a theory of pricing under decreasing costs,1978,1978-01-01,,23254222,The American Economic Review,2016-06-24,139594551.0,,3.0,Andrew B Whinston,,12882.0,andrew b whinston,Andrew B. Whinston,86519309.0,828.0,752.0,2016-06-24,W_NL,0.44807066590464956
79,1501366616,a theory of pricing under decreasing costs,1978,1978-01-01,,23254222,The American Economic Review,2016-06-24,2021107734.0,,2.0,John T Tschirhart,,14736.0,john tschirhart,John Tschirhart,12834331.0,119.0,112.0,2016-06-24,W_NL,0.9269718080643096
79,1501366616,a theory of pricing under decreasing costs,1978,1978-01-01,,23254222,The American Economic Review,2016-06-24,2478000568.0,,1.0,John R Sorenson,,18161.0,john r sorenson,John R. Sorenson,149744451.0,4.0,4.0,2016-08-23,W_NL,0.7713005108024391
80,1558281839,the supply of economists in the 1970 s,1971,1971-01-01,,23254222,The American Economic Review,2016-06-24,2697012141.0,,1.0,Lindsey R Harmon,,20665.0,lindsey r harmon,Lindsey R Harmon,,1.0,1.0,2017-06-30,W_NL,0.4332287836375418
81,1994003047,cooperation among strangers under the shadow of the future,2009,2009-05-01,2014-11-12,23254222,The American Economic Review,2016-06-24,1967510033.0,,1.0,Gabriele Camera,U IA,15116.0,gabriele camera,Gabriele Camera,9360294.0,169.0,91.0,2016-06-24,HL,0.6535225624569245
81,1994003047,cooperation among strangers under the shadow of the future,2009,2009-05-01,2014-11-12,23254222,The American Economic Review,2016-06-24,2039979327.0,219193219.0,2.0,Marco Casari,Purdue U and U Bologna,15623.0,marco casari,Marco Casari,9360294.0,136.0,82.0,2016-06-24,HL,0.7802448824939541
82,1578695144,tariffs intermediate goods and domestic protection further comment,1970,1970-01-01,,23254222,The American Economic Review,2016-06-24,2608176085.0,,1.0,Bela Balassa,,12943.0,bela balassa,Bela Balassa,145311948.0,229.0,193.0,2017-05-05,W_NL,0.6289911698247058
83,1606945174,exchange control liberalization and economic development,1973,1973-05-01,,23254222,The American Economic Review,2016-06-24,621481202.0,,1.0,Jagdish N. Bhagwati,,12720.0,jagdish n bhagwati,Jagdish N. Bhagwati,78577930.0,520.0,446.0,2016-06-24,A,0.9496020816610633
83,1606945174,exchange control liberalization and economic development,1973,1973-05-01,,23254222,The American Economic Review,2016-06-24,2073546224.0,,2.0,Anne O. Krueger,,13113.0,anne o krueger,Anne O. Krueger,145311948.0,476.0,317.0,2016-06-24,W_NL,0.9429460741435657
84,1597448967,on the theory of piecemeal tariff reform the case of pure imported intermediate inputs,1992,1992-01-01,,23254222,The American Economic Review,2016-06-24,89025099.0,,2.0,Arvind Panagariya,,14120.0,arvind panagariya,Arvind Panagariya,78577930.0,285.0,228.0,2016-06-24,A,0.9341385709506089
84,1597448967,on the theory of piecemeal tariff reform the case of pure imported intermediate inputs,1992,1992-01-01,,23254222,The American Economic Review,2016-06-24,3121451741.0,,1.0,Ramón López Vega,,18756.0,ramon lopez vega,Ramón López Vega,,1.0,1.0,2021-02-01,HL,0.9496430425696456
85,1557178528,quasi walrasian theories of unemployment,1979,1979-01-01,,23254222,The American Economic Review,2016-06-24,2169662904.0,,1.0,Guillermo Calvo,,12582.0,guillermo a calvo,Guillermo A. Calvo,78577930.0,412.0,312.0,2016-06-24,HL,0.9728928871979045
86,1593075971,teaching principles of economics the joint council experimental economics course project,2016,2016-01-01,,23254222,The American Economic Review,2016-06-24,3125443147.0,,1.0,Bv Allen C. Kelly,,21181.0,bv allen c kelly,Bv Allen C. Kelly,,1.0,1.0,2021-02-01,B_NL,0.586844680231646
87,2104590413,the slowing down of the engine of growth,1980,1980-01-01,,23254222,The American Economic Review,2016-06-24,2130801860.0,,1.0,W Arthur Lewis,,13743.0,w arthur lewis,W. Arthur Lewis,20089843.0,68.0,67.0,2016-06-24,B_NL,0.7465657188377035
88,1585527285,segmentation of the labor market rejoinder,1975,1975-01-01,,23254222,The American Economic Review,2016-06-24,2109761093.0,,1.0,Charles C Holt,,18975.0,charles c holt,Charles C Holt,,6.0,6.0,2016-06-24,W_NL,0.48755026412383506
89,1513077710,the effectiveness of seat belt legislation in reducing injury rates in texas,1995,1995-05-01,,23254222,The American Economic Review,2016-06-24,2043578977.0,,1.0,Peter D Loeb,,16089.0,peter d loeb,Peter D. Loeb,102322142.0,46.0,46.0,2016-06-24,W_NL,0.9010693714599042
90,2054897298,estimating sovereign default risk,2012,2012-05-01,,23254222,The American Economic Review,2016-06-24,3015989.0,137902535.0,2.0,Nora Traum,NC State U,16759.0,nora traum,Nora Traum,108192572.0,40.0,20.0,2016-06-24,W_NL,0.7162713968118545
90,2054897298,estimating sovereign default risk,2012,2012-05-01,,23254222,The American Economic Review,2016-06-24,2152907940.0,898769471.0,1.0,Huixin Bi,#N#Bank of Canada#N#,16776.0,huixin bi,Huixin Bi,84318336.0,46.0,23.0,2016-06-24,A,0.9495392749345705
91,1935001733,investments holdup and the form of market contracts,1993,1993-01-01,,23254222,The American Economic Review,2016-06-24,311778127.0,,2.0,James M. Malcomson,,14631.0,james m malcomson,James M. Malcomson,40120149.0,105.0,73.0,2016-06-24,W_NL,0.7199837885116257
91,1935001733,investments holdup and the form of market contracts,1993,1993-01-01,,23254222,The American Economic Review,2016-06-24,1993460365.0,,1.0,W. Bentley MacLeod,,14323.0,w bentley macleod,W. Bentley MacLeod,78577930.0,215.0,144.0,2016-06-24,W_NL,0.6323562310019113
92,2128480820,a rational expectations approach to hedonic price regressions with time varying unobserved product attributes the price of pollution,2012,2012-08-01,,23254222,The American Economic Review,2016-06-24,588314831.0,130238516.0,1.0,Patrick Bajari,university of minnesota;,14066.0,patrick bajari,Patrick Bajari,201448701.0,150.0,88.0,2016-06-24,W_NL,0.5420740631964754
92,2128480820,a rational expectations approach to hedonic price regressions with time varying unobserved product attributes the price of pollution,2012,2012-08-01,,23254222,The American Economic Review,2016-06-24,2162530722.0,130238516.0,3.0,Kyoo Il Kim,university of minnesota;,16516.0,kyoo il kim,Kyoo il Kim,87216513.0,78.0,57.0,2016-06-24,A,0.9728928871979045
92,2128480820,a rational expectations approach to hedonic price regressions with time varying unobserved product attributes the price of pollution,2012,2012-08-01,,23254222,The American Economic Review,2016-06-24,2162620089.0,170897317.0,4.0,Christopher Timmins,Duke University#TAB#,15333.0,christopher timmins,Christopher Timmins,170897317.0,132.0,77.0,2016-06-24,W_NL,0.7180247301759204
92,2128480820,a rational expectations approach to hedonic price regressions with time varying unobserved product attributes the price of pollution,2012,2012-08-01,,23254222,The American Economic Review,2016-06-24,2957568193.0,,2.0,Jane Cooley Fruehwirth,U Cambridge,17610.0,jane cooley fruehwirth,Jane Cooley Fruehwirth,114027177.0,20.0,15.0,2019-07-23,W_NL,0.905755497211444
93,1568352551,institutional uncertainty and taxpayer compliance,1992,1992-01-01,,23254222,The American Economic Review,2016-06-24,2102239449.0,,1.0,James Alm,,14112.0,james alm,James Alm,114832834.0,368.0,275.0,2016-06-24,W_NL,0.9218332881058064
93,1568352551,institutional uncertainty and taxpayer compliance,1992,1992-01-01,,23254222,The American Economic Review,2016-06-24,2125903191.0,,2.0,Betty Jackson,,16635.0,betty r jackson,Betty R. Jackson,188538660.0,6.0,6.0,2016-06-24,B_NL,0.8981453594786796
93,1568352551,institutional uncertainty and taxpayer compliance,1992,1992-01-01,,23254222,The American Economic Review,2016-06-24,2309969029.0,,3.0,Michael McKee,,13952.0,michael mckee,Michael McKee,27837315.0,270.0,250.0,2016-06-24,W_NL,0.5474035001572557
94,1551030114,tests of fanning out of indifference curves results from animal and human experiments,1990,1990-01-01,,23254222,The American Economic Review,2016-06-24,1958177032.0,,1.0,John H Kagel,,13635.0,john h kagel,John H. Kagel,52357470.0,197.0,167.0,2016-06-24,W_NL,0.8851246030333668
94,1551030114,tests of fanning out of indifference curves results from animal and human experiments,1990,1990-01-01,,23254222,The American Economic Review,2016-06-24,2243818550.0,,3.0,Raymond C Battalio,,14701.0,raymond c battalio,Raymond C. Battalio,91045830.0,74.0,69.0,2016-06-24,B_NL,0.5513155043908153
94,1551030114,tests of fanning out of indifference curves results from animal and human experiments,1990,1990-01-01,,23254222,The American Economic Review,2016-06-24,2315492816.0,,2.0,Don N MacDonald,,16913.0,don n macdonald,Don N. MacDonald,123534392.0,16.0,16.0,2016-06-24,W_NL,0.7616288266944059
95,2993515185,argentina s convertibility plan and the imf,1997,1997-01-01,,23254222,The American Economic Review,2019-12-13,2494859118.0,,1.0,Domingo F Cavallo,,17510.0,domingo f cavallo,Domingo F. Cavallo,,4.0,4.0,2016-08-23,HL,0.9424056273759445
95,2993515185,argentina s convertibility plan and the imf,1997,1997-01-01,,23254222,The American Economic Review,2019-12-13,2603240678.0,,2.0,Joaquin A Cottani,,17510.0,joaquin a cottani,Joaquin A. Cottani,,4.0,4.0,2017-04-07,HL,0.882199295897187
96,1592353102,public expenditure and private profit budgetary decision in the british empire 1860 1912,1977,1977-01-01,,23254222,The American Economic Review,2016-06-24,143447724.0,,2.0,Robert A Huttenback,,16419.0,robert a huttenback,Robert A. Huttenback,122411786.0,36.0,36.0,2016-06-24,W_NL,0.7641891172771883
96,1592353102,public expenditure and private profit budgetary decision in the british empire 1860 1912,1977,1977-01-01,,23254222,The American Economic Review,2016-06-24,2163890016.0,,1.0,Lance E Davis,,15074.0,lance e davis,Lance E. Davis,122411786.0,119.0,107.0,2016-06-24,B_NL,0.8265162729888138
97,1981732550,cracks in the glass ceiling gender and promotion in the economics profession,1999,1999-05-01,,23254222,The American Economic Review,2016-06-24,2018028818.0,,3.0,James P. Ziliak,U OR,14907.0,james p ziliak,James P. Ziliak,143302722.0,145.0,123.0,2016-06-24,W_NL,0.945072711721377
97,1981732550,cracks in the glass ceiling gender and promotion in the economics profession,1999,1999-05-01,,23254222,The American Economic Review,2016-06-24,2124799933.0,,1.0,John M. McDowell,AZ State U,15465.0,john m mcdowell,John M. McDowell,55732556.0,37.0,30.0,2016-06-24,W_NL,0.487064750564425
97,1981732550,cracks in the glass ceiling gender and promotion in the economics profession,1999,1999-05-01,,23254222,The American Economic Review,2016-06-24,2138099454.0,,2.0,Larry D. Singell,U OR,15284.0,larry d singell,Larry D. Singell,181233156.0,88.0,76.0,2016-06-24,B_NL,0.5098602915798965
98,2051101198,medicare reform obstacles and options,1999,1999-05-01,,23254222,The American Economic Review,2016-06-24,1929538845.0,1320752870.0,1.0,Joseph R. Antos,Congressional Budget Office#TAB#,16036.0,joseph antos,Joseph Antos,1301666793.0,68.0,65.0,2016-06-24,W_NL,0.6266496937065201
98,2051101198,medicare reform obstacles and options,1999,1999-05-01,,23254222,The American Economic Review,2016-06-24,2032500525.0,1320752870.0,2.0,Linda Bilheimer,Congressional Budget Office#TAB#,18443.0,linda bilheimer,Linda Bilheimer,1320752870.0,4.0,2.0,2016-06-24,W_NL,0.8099061959040611
99,1492616485,unemployment insurance duration of unemployment and subsequent wage gain,1976,1976-01-01,2012-07-27,23254222,The American Economic Review,2016-06-24,691599025.0,,1.0,Ronald G Ehrenberg,,13266.0,ronald g ehrenberg,Ronald G. Ehrenberg,205783295.0,462.0,345.0,2016-06-24,W_NL,0.9411719862253799
99,1492616485,unemployment insurance duration of unemployment and subsequent wage gain,1976,1976-01-01,2012-07-27,23254222,The American Economic Review,2016-06-24,1966949987.0,,2.0,Ronald L Oaxaca,,13872.0,ronald l oaxaca,Ronald L. Oaxaca,138006243.0,119.0,88.0,2016-06-24,HL,0.7853790436427608
100,2545345842,free to choose reform choice and consideration sets in the english national health service,2016,2016-11-01,2016-12-02,23254222,The American Economic Review,2016-11-04,2101952022.0,97018004.0,3.0,Stephan Seiler,Stanford University (),16281.0,stephan seiler,Stephan Seiler,47508984.0,52.0,29.0,2016-06-24,W_NL,0.91804824098595
100,2545345842,free to choose reform choice and consideration sets in the english national health service,2016,2016-11-01,2016-12-02,23254222,The American Economic Review,2016-11-04,2118952166.0,74973139.0,1.0,Martin Gaynor,"[Heinz College, Carnegie Mellon University, Pittsburgh, PA]",14605.0,martin gaynor,Martin Gaynor,74973139.0,186.0,122.0,2016-06-24,W_NL,0.40711504958629224
100,2545345842,free to choose reform choice and consideration sets in the english national health service,2016,2016-11-01,2016-12-02,23254222,The American Economic Review,2016-11-04,2278231090.0,,2.0,Carol Propper,Centre for Market and Public Organisation,13841.0,carol propper,Carol Propper,47508984.0,381.0,283.0,2016-06-24,W_NL,0.8735005442269334
101,1586335839,equilibrium and welfare in unregulated airline markets,1979,1979-05-01,,23254222,The American Economic Review,2016-06-24,162657227.0,,1.0,J C Panzar,,13765.0,john c panzar,John C. Panzar,154130895.0,53.0,43.0,2016-06-24,A,0.6552843583603037
102,2597487135,the decline in black teenage labor force participation in the south 1900 1970 the role of,1993,1993-01-01,,23254222,The American Economic Review,2017-04-07,277746787.0,,2.0,Robert A. Margo,,14254.0,robert a margo,Robert A. Margo,111088046.0,315.0,187.0,2016-06-24,W_NL,0.5683475110420132
102,2597487135,the decline in black teenage labor force participation in the south 1900 1970 the role of,1993,1993-01-01,,23254222,The American Economic Review,2017-04-07,2324652426.0,,1.0,T. Aldrich Finegan,,15238.0,t aldrich finegan,T. Aldrich Finegan,200719446.0,59.0,50.0,2016-06-24,W_NL,0.6821038847788429
103,1541015259,demographic analysis of aging and longevity,1998,1998-05-01,,23254222,The American Economic Review,2016-06-24,2046367653.0,,1.0,Vaupel Jw,,13058.0,james w vaupel,James W. Vaupel,177969490.0,503.0,492.0,2016-06-24,A,0.5814242910164694
104,1482521173,rationalizing observed health and safety legislation a pascalian approach,1995,1995-05-01,,23254222,The American Economic Review,2016-06-24,,,,,,,,,,,,,W_NL,0.5685486321538926
105,1964623564,the survival of the welfare state,2003,2003-02-01,2010-01-01,23254222,The American Economic Review,2016-06-24,220486011.0,,3.0,Kjetil Storesletten,Inst. for Intl. Economic Studies,14493.0,kjetil storesletten,Kjetil Storesletten,184942183.0,133.0,73.0,2016-06-24,W_NL,0.9484524454935199
105,1964623564,the survival of the welfare state,2003,2003-02-01,2010-01-01,23254222,The American Economic Review,2016-06-24,681717621.0,45129253.0,4.0,Fabrizio Zilibotti,University College London,14036.0,fabrizio zilibotti,Fabrizio Zilibotti,32971472.0,237.0,139.0,2016-06-24,W_NL,0.8617523224035721
105,1964623564,the survival of the welfare state,2003,2003-02-01,2010-01-01,23254222,The American Economic Review,2016-06-24,681717621.0,161593684.0,4.0,Fabrizio Zilibotti,Stockholm University,14036.0,fabrizio zilibotti,Fabrizio Zilibotti,32971472.0,237.0,139.0,2016-06-24,W_NL,0.8617523224035721
105,1964623564,the survival of the welfare state,2003,2003-02-01,2010-01-01,23254222,The American Economic Review,2016-06-24,2694701565.0,170486558.0,2.0,José Vicente Rodríguez Mora,Universitat Pompeu Fabra,16486.0,jose v rodriguez mora,José V. Rodríguez Mora,170486558.0,27.0,13.0,2017-06-30,HL,0.9728928871979045
105,1964623564,the survival of the welfare state,2003,2003-02-01,2010-01-01,23254222,The American Economic Review,2016-06-24,2940064690.0,,1.0,John Hassler,Inst. for Intl. Economic Studies,15257.0,john hassler,John Hassler,161593684.0,154.0,105.0,2019-04-25,W_NL,0.9091434182046025
106,2006642624,social comparisons and contributions to online communities a field experiment on movielens,2010,2010-09-01,2015-12-28,23254222,The American Economic Review,2016-06-24,2002483998.0,,3.0,Joseph Konstan,U MN,12261.0,joseph a konstan,Joseph A. Konstan,130238516.0,267.0,261.0,2016-06-24,W_NL,0.6678826142913777
106,2006642624,social comparisons and contributions to online communities a field experiment on movielens,2010,2010-09-01,2015-12-28,23254222,The American Economic Review,2016-06-24,2129485353.0,,4.0,Sherry Xin Li,"U TX, Dallas",16227.0,sherry xin li,Sherry Xin Li,78715868.0,35.0,29.0,2016-06-24,A,0.9207477335674387
106,2006642624,social comparisons and contributions to online communities a field experiment on movielens,2010,2010-09-01,2015-12-28,23254222,The American Economic Review,2016-06-24,2132384259.0,,2.0,F. Maxwell Harper,U MN,15021.0,f maxwell harper,F. Maxwell Harper,130238516.0,49.0,44.0,2016-06-24,B_NL,0.49904490456059253
106,2006642624,social comparisons and contributions to online communities a field experiment on movielens,2010,2010-09-01,2015-12-28,23254222,The American Economic Review,2016-06-24,2168098082.0,,1.0,Yan Chen,U MI,15074.0,yan chen,Yan Chen,27837315.0,112.0,89.0,2016-06-24,A,0.9728928871979045
107,2012425745,troubled banks impaired foreign direct investment the role of relative access to credit,2002,2002-05-01,2000-08-01,23254222,The American Economic Review,2016-06-24,160163890.0,46510805.0,3.0,Eric S. Rosengren,"Supervision and Regulation Department, T-10, Federal Reserve Bank of Boston, 600 Atlantic Avenue, Boston, MA 02106",13986.0,eric s rosengren,Eric S. Rosengren,46510805.0,396.0,239.0,2016-06-24,W_NL,0.8814296634367813
107,2012425745,troubled banks impaired foreign direct investment the role of relative access to credit,2002,2002-05-01,2000-08-01,23254222,The American Economic Review,2016-06-24,2020473142.0,143302722.0,2.0,Joe Peek,Gatton College of Business and Economics University of Kentucky Lexington KY 40506,14211.0,joe peek,Joe Peek,46510805.0,157.0,107.0,2016-06-24,W_NL,0.7633567450059555
107,2012425745,troubled banks impaired foreign direct investment the role of relative access to credit,2002,2002-05-01,2000-08-01,23254222,The American Economic Review,2016-06-24,2180954880.0,121934306.0,1.0,Michael W. Klein,"Fletcher School of Law and Diplomacy, Tufts University, Medford, MA 02155, and National Bureau of Economic Research",14420.0,michael w klein,Michael W. Klein,121934306.0,170.0,104.0,2016-06-24,W_NL,0.9340134483872494
