Unnamed: 0,Name,AuthorId,Rank,NormalizedName,LastKnownAffiliationId,PaperCount,CitationCount,Unknown,CreateDate
128,Mark Gertler,1989999200.0,12180.0,mark gertler,57206974.0,285.0,177.0,47736.0,2016-06-24
130,Ryan Oprea,1267476164.0,16495.0,ryan oprea,154570441.0,47.0,36.0,879.0,2016-06-24
133,Judith A. Chevalier,2512305431.0,13669.0,judith a chevalier,32971472.0,83.0,43.0,11792.0,2016-09-16
134,Ariel Burstein,2303407598.0,14875.0,ariel burstein,161318765.0,120.0,58.0,3499.0,2016-06-24
135,H. Lorne Carmichael,3184591581.0,20533.0,h lorne carmichael,,2.0,2.0,0.0,2021-08-02
137,Fuhito Kojima,2673250420.0,20533.0,fuhito kojima,,2.0,1.0,0.0,2017-06-30
138,Daniel Gottlieb,2620923405.0,19226.0,daniel gottlieb,,3.0,3.0,46.0,2017-06-09
139,Eduardo Azevedo,2615164602.0,19341.0,eduardo azevedo,,3.0,3.0,52.0,2017-05-26
141,Nancy Gallini,237850040.0,14901.0,nancy gallini,141945490.0,40.0,36.0,3038.0,2016-06-24
142,Mark Bils,3193130755.0,19806.0,mark bils,,4.0,4.0,1.0,2021-08-16
144,Thomas J. Nechyba,132939026.0,15563.0,thomas j nechyba,170897317.0,47.0,29.0,1482.0,2016-06-24
145,Susan Athey,2281695842.0,13866.0,susan athey,97018004.0,332.0,177.0,11221.0,2016-06-24
146,Jennifer A. Johnson,3104470995.0,14118.0,jennifer a johnson,52357470.0,183.0,161.0,19182.0,2020-11-23
147,Martha Bailey,2099517250.0,19451.0,martha bailey,204722609.0,5.0,5.0,15.0,2016-06-24
148,J. David Baldwin,2146724960.0,19144.0,j david baldwin,8692664.0,6.0,6.0,20.0,2016-06-24
149,Andrew Atkeson,2075870546.0,14134.0,andrew atkeson,161318765.0,177.0,85.0,5468.0,2016-06-24
151,Allan Drazen,564597374.0,13554.0,allan drazen,66946132.0,186.0,117.0,10212.0,2016-06-24
152,James B. Rebitzer,2273420375.0,20533.0,james b rebitzer,,2.0,2.0,0.0,2016-06-24
153,Hamish Low,2111800362.0,15574.0,hamish low,40120149.0,115.0,79.0,1589.0,2016-06-24
155,Christian Hellwig,2656797680.0,18146.0,christian hellwig,174004417.0,4.0,4.0,128.0,2017-06-30
156,Raghuram G. Rajan,2163021063.0,12035.0,raghuram g rajan,40347166.0,394.0,272.0,54442.0,2016-06-24
