Unnamed: 0,Name,AuthorId,Rank,NormalizedName,LastKnownAffiliationId,PaperCount,CitationCount,Unknown,CreateDate
347,Jesse Rothstein,2119555427.0,14571.0,jesse rothstein,95457486.0,190.0,108.0,4638.0,2016-06-24
350,Debraj Ray,3167509631.0,19544.0,debraj ray,196608512.0,4.0,4.0,18.0,2021-06-22
351,Charles Sprenger,2137205183.0,15696.0,charles sprenger,36258959.0,73.0,47.0,2581.0,2016-06-24
352,Jonathan Parker,2476883755.0,16943.0,jonathan parker,1335486098.0,52.0,52.0,252.0,2016-08-23
353,Francine D. Blau,403251530.0,13663.0,francine d blau,205783295.0,214.0,125.0,13038.0,2016-06-24
356,Ilya Segal,2164412777.0,14779.0,ilya segal,97018004.0,78.0,58.0,4303.0,2016-06-24
357,Giovanni Maggi,1969024519.0,14712.0,giovanni maggi,32971472.0,72.0,39.0,3713.0,2016-06-24
358,Aleh Tsyvinski,261802267.0,15108.0,aleh tsyvinski,142094635.0,152.0,77.0,2673.0,2016-06-24
360,Daniel Diermeier,2019972325.0,14819.0,daniel diermeier,40347166.0,202.0,163.0,4297.0,2016-06-24
363,Pierre Yared,2903543601.0,20491.0,pierre yared,160368002.0,2.0,2.0,4.0,2018-12-11
0,Matthew O. Jackson,2199275230.0,13265.0,matthew o jackson,97018004.0,400.0,267.0,21318.0,2016-06-24
1,Per Krusell,2599189933.0,13797.0,per krusell,1279858714.0,230.0,149.0,9380.0,2017-04-07
3,Marciano Siniscalchi,2302599857.0,15685.0,marciano siniscalchi,111979921.0,53.0,33.0,1649.0,2016-06-24
4,Uzi Segal,2842202682.0,20281.0,uzi segal,,2.0,2.0,2.0,2018-07-19
6,Victor Chernozhukov,3124661966.0,17420.0,victor chernozhukov,57206974.0,26.0,26.0,121.0,2021-02-01
7,Ulrich K. Müller,2161204404.0,15783.0,ulrich k muller,20089843.0,60.0,41.0,1681.0,2016-06-24
8,Amanda Friedenberg,2123513122.0,17048.0,amanda friedenberg,55732556.0,33.0,27.0,442.0,2016-06-24
9,Matias D. Cattaneo,2798989834.0,20432.0,matias d cattaneo,,2.0,2.0,5.0,2018-05-07
10,Michael Ostrovsky,2534396903.0,18599.0,michael ostrovsky,,6.0,6.0,82.0,2016-10-28
11,Rosa L. Matzkin,2608475196.0,15274.0,rosa l matzkin,161318765.0,70.0,53.0,2291.0,2017-05-05
12,George J. Mailath,396483182.0,14159.0,george j mailath,79576946.0,191.0,119.0,6736.0,2016-06-24
14,Dirk Bergemann,2270413747.0,14517.0,dirk bergemann,32971472.0,273.0,127.0,4760.0,2016-06-24
15,Rakesh Vohra,2119616936.0,14087.0,rakesh vohra,79576946.0,217.0,174.0,5444.0,2016-06-24
16,Claudio Ferraz,2517708554.0,15856.0,claudio ferraz,2699952.0,66.0,44.0,1806.0,2016-09-16
17,Rachel Griffith,2155660295.0,13419.0,rachel griffith,28407311.0,339.0,258.0,15278.0,2016-06-24
18,Andrew Schotter,2916131257.0,19069.0,andrew schotter,180519160.0,3.0,3.0,86.0,2019-03-02
19,Giovanni L. Violante,950463456.0,14131.0,giovanni l violante,20089843.0,193.0,105.0,7228.0,2016-06-24
20,Serena Ng,2167262602.0,13647.0,serena ng,78577930.0,229.0,128.0,17019.0,2016-06-24
21,Patrick Bayer,2579824908.0,19059.0,patrick bayer,159176309.0,5.0,5.0,51.0,2017-01-26
22,Michael Jansson,2155018376.0,15826.0,michael jansson,95457486.0,103.0,51.0,1346.0,2016-06-24
24,Michele Boldrin,2037925585.0,19403.0,michele boldrin,9360294.0,5.0,2.0,70.0,2016-06-24
25,Eddie Dekel,2106602668.0,14540.0,eddie dekel,16391192.0,111.0,87.0,4317.0,2016-06-24
27,Elie Tamer,2147680121.0,15173.0,elie tamer,136199984.0,82.0,60.0,3478.0,2016-06-24
28,James Andreoni,2021705599.0,13340.0,james andreoni,36258959.0,231.0,143.0,20480.0,2016-06-24
29,Joel Sobel,2217437445.0,13912.0,joel sobel,36258959.0,102.0,78.0,8890.0,2016-06-24
31,Matthew Elliott,2569003865.0,15318.0,matthew elliott,177639307.0,15.0,15.0,5073.0,2017-01-13
32,Jan De Loecker,1859497523.0,15051.0,jan de loecker,1321305853.0,72.0,38.0,3175.0,2016-06-24
33,Shakeeb Khan,2693343361.0,17189.0,shakeeb khan,2801267896.0,16.0,16.0,469.0,2017-06-30
34,Joseph G. Altonji,2046658938.0,13207.0,joseph g altonji,32971472.0,173.0,92.0,13119.0,2016-06-24
35,Hanno Lustig,233362006.0,14600.0,hanno lustig,97018004.0,238.0,136.0,4266.0,2016-06-24
36,Anna Mikusheva,1990793873.0,16876.0,anna mikusheva,63966007.0,38.0,24.0,420.0,2016-06-24
37,Stephan Lauermann,2736868466.0,17291.0,stephan lauermann,135140700.0,40.0,25.0,188.0,2017-07-31
40,James H. Stock,2097491087.0,12068.0,james h stock,136199984.0,380.0,241.0,60030.0,2016-06-24
41,Sujoy Mukerji,2172182765.0,15562.0,sujoy mukerji,166337079.0,68.0,49.0,2437.0,2016-06-24
42,Stephen Morris,2148034816.0,13757.0,stephen morris,63966007.0,339.0,203.0,11417.0,2016-06-24
43,Thierry Magnac,2233162915.0,15180.0,thierry magnac,17866349.0,147.0,101.0,2435.0,2016-06-24
44,Steven A. Matthews,2478893935.0,15437.0,steven a matthews,79576946.0,61.0,36.0,1519.0,2016-08-23
45,Marina Halac,2011811955.0,16843.0,marina halac,32971472.0,40.0,20.0,490.0,2016-06-24
46,Danny Yagan,2088808118.0,15559.0,danny yagan,95457486.0,45.0,23.0,1558.0,2016-06-24
47,Steven Berry,2673626222.0,13555.0,steven berry,32971472.0,118.0,69.0,10673.0,2017-06-30
48,Stefan Hoderlein,1966825613.0,16330.0,stefan hoderlein,103531236.0,74.0,52.0,761.0,2016-06-24
49,Jianqing Fan,3079468858.0,19482.0,jianqing fan,,3.0,2.0,9.0,2020-08-24
50,Todd Sarver,2080209989.0,17221.0,todd sarver,170897317.0,26.0,20.0,393.0,2016-06-24
51,Bruno Strulovici,1991270300.0,16443.0,bruno strulovici,111979921.0,64.0,52.0,702.0,2016-06-24
52,Richard J. Smith,2505817348.0,19563.0,richard j smith,,4.0,4.0,7.0,2016-08-23
53,Neil Shephard,3175735272.0,15364.0,neil shephard,91136226.0,90.0,85.0,1805.0,2021-07-05
54,David Dillenberger,2047219800.0,16597.0,david dillenberger,79576946.0,77.0,45.0,321.0,2016-06-24
55,Atsushi Kajii,494040163.0,15559.0,atsushi kajii,206011266.0,112.0,83.0,1173.0,2016-06-24
56,Michal Kolesár,2088764983.0,16551.0,michal kolesar,20089843.0,57.0,22.0,609.0,2016-06-24
57,Elena Manresa,2133598657.0,17606.0,elena manresa,63966007.0,21.0,13.0,238.0,2016-06-24
58,Xiaohong Chen,2512076341.0,16953.0,xiaohong chen,201448701.0,25.0,25.0,886.0,2016-09-16
59,Bruce E. Hansen,2142222903.0,13252.0,bruce e hansen,135310074.0,121.0,97.0,21837.0,2016-06-24
63,Tao Zha,2704426239.0,20016.0,tao zha,184490438.0,3.0,3.0,10.0,2017-06-30
64,Tomasz Strzalecki,64256269.0,16453.0,tomasz strzalecki,136199984.0,53.0,26.0,794.0,2016-06-24
65,Vincent P. Crawford,2009985966.0,13713.0,vincent p crawford,40120149.0,110.0,83.0,10108.0,2016-06-24
67,Pierpaolo Battigalli,1885733953.0,15125.0,pierpaolo battigalli,71209653.0,115.0,84.0,3008.0,2016-06-24
68,Guillaume Fréchette,2527038329.0,20110.0,guillaume frechette,114457229.0,3.0,3.0,1.0,2016-10-07
69,Frank Verboven,2024895204.0,14599.0,frank verboven,99464096.0,205.0,139.0,4005.0,2016-06-24
70,Tayfun Sönmez,2128482140.0,14164.0,tayfun sonmez,103531236.0,166.0,104.0,7311.0,2016-06-24
71,Nicholas Bloom,2133900406.0,13164.0,nicholas bloom,97018004.0,418.0,235.0,23628.0,2016-06-24
72,Dave Donaldson,2162818368.0,15682.0,dave donaldson,63966007.0,64.0,34.0,2115.0,2016-06-24
73,Pierre-Olivier Weill,1978693277.0,15312.0,pierreolivier weill,161318765.0,110.0,54.0,1712.0,2016-06-24
74,Jeroen M. Swinkels,2092038328.0,15559.0,jeroen m swinkels,111979921.0,70.0,55.0,1739.0,2016-06-24
75,Ulrich Müller,2147341171.0,17356.0,ulrich muller,,40.0,31.0,37.0,2016-06-24
76,Johannes Hörner,2132742444.0,15889.0,johannes horner,32971472.0,108.0,61.0,1187.0,2016-06-24
77,Jakub Kastl,2169129460.0,16592.0,jakub kastl,20089843.0,51.0,34.0,394.0,2016-06-24
78,Darrell Duffie,3122394574.0,20500.0,darrell duffie,108192572.0,2.0,2.0,2.0,2021-02-01
79,Loukas Karabarbounis,283515383.0,15416.0,loukas karabarbounis,1321305853.0,73.0,35.0,2123.0,2016-06-24
80,Patrick Kline,2343353932.0,15058.0,patrick kline,95457486.0,97.0,45.0,3722.0,2016-06-24
82,Susan Athey,2281695842.0,13866.0,susan athey,97018004.0,332.0,177.0,11221.0,2016-06-24
83,Lars Peter Hansen,2117247785.0,12316.0,lars peter hansen,40347166.0,342.0,247.0,30534.0,2016-06-24
84,Alberto Abadie,2092878614.0,13640.0,alberto abadie,63966007.0,94.0,50.0,15714.0,2016-06-24
85,Alessandro Lizzeri,40539028.0,15176.0,alessandro lizzeri,57206974.0,72.0,44.0,3084.0,2016-06-24
86,Charles I. Jones,2617346449.0,20128.0,charles i jones,,3.0,3.0,0.0,2017-06-05
87,David K. Levine,3145169015.0,19269.0,david k levine,,7.0,7.0,2.0,2021-04-13
88,Rebecca Diamond,2327502534.0,16546.0,rebecca diamond,97018004.0,44.0,24.0,726.0,2016-06-24
89,Chris Shannon,2228484974.0,15239.0,chris shannon,95457486.0,53.0,30.0,2227.0,2016-06-24
90,Eliana La Ferrara,2087655770.0,14325.0,eliana la ferrara,71209653.0,131.0,75.0,8025.0,2016-06-24
91,Joris Pinkse,2060137178.0,15675.0,joris pinkse,130769515.0,49.0,40.0,1924.0,2016-06-24
93,Andres Aradillas-Lopez,2343754420.0,17611.0,andres aradillaslopez,130769515.0,17.0,16.0,317.0,2016-06-24
94,Nour Meddahi,2908169058.0,20091.0,nour meddahi,,2.0,2.0,6.0,2019-01-11
95,Jonathan Levin,2255622352.0,17157.0,jonathan levin,97018004.0,9.0,5.0,429.0,2016-06-24
96,Michael Keane,2113800153.0,17751.0,michael keane,140172145.0,13.0,13.0,360.0,2016-06-24
97,Nicola Persico,2951891112.0,15229.0,nicola persico,2803066834.0,149.0,148.0,2828.0,2019-06-27
98,Felix Kubler,2011654080.0,15255.0,felix kubler,202697423.0,166.0,102.0,1603.0,2016-06-24
99,Yael Leshem,2120820233.0,18474.0,yael leshem,1334536514.0,3.0,3.0,261.0,2016-06-24
101,Keisuke Hirano,2728810774.0,16891.0,keisuke hirano,171818078.0,43.0,32.0,140.0,2017-07-14
102,Itzhak Gilboa,1211902473.0,13711.0,itzhak gilboa,16391192.0,323.0,201.0,9955.0,2016-06-24
103,Andres Santos,2297069418.0,16852.0,andres santos,161318765.0,40.0,22.0,504.0,2016-06-24
104,Susanne M. Schennach,264838113.0,15701.0,susanne m schennach,27804330.0,57.0,39.0,2531.0,2016-06-24
105,Jinyong Hahn,2106436692.0,14178.0,jinyong hahn,161318765.0,130.0,94.0,6804.0,2016-06-24
107,Benjamin Moll,1965549203.0,18985.0,benjamin moll,169046204.0,4.0,4.0,103.0,2016-06-24
108,Mikhail Golosov,3142102792.0,19345.0,mikhail golosov,,6.0,6.0,7.0,2021-04-13
109,Fabrizio Zilibotti,681717621.0,14036.0,fabrizio zilibotti,32971472.0,237.0,139.0,8057.0,2016-06-24
110,Federico Echenique,2986951956.0,20533.0,federico echenique,,2.0,2.0,0.0,2019-11-22
111,Faruk Gul,2102042513.0,14359.0,faruk gul,20089843.0,68.0,54.0,6098.0,2016-06-24
112,Oriana Bandiera,80856139.0,14548.0,oriana bandiera,909854389.0,177.0,112.0,4992.0,2016-06-24
113,Benjamin Polak,2130274656.0,19655.0,benjamin polak,202963720.0,4.0,4.0,13.0,2016-06-24
114,Eduardo Azevedo,3074452941.0,18660.0,eduardo azevedo,,13.0,13.0,1.0,2020-08-24
115,Laura Veldkamp,304354277.0,14820.0,laura veldkamp,78577930.0,154.0,83.0,4237.0,2016-06-24
117,Thomas Mariotti,2099917298.0,15320.0,thomas mariotti,17866349.0,102.0,63.0,1789.0,2016-06-24
118,Zheng Michael Song,2571236518.0,20047.0,zheng song,177725633.0,2.0,1.0,21.0,2017-01-13
119,William R. Zame,2082742877.0,14493.0,william r zame,161318765.0,189.0,151.0,4062.0,2016-06-24
121,Ali Yurukoglu,283265054.0,16696.0,ali yurukoglu,97018004.0,40.0,21.0,486.0,2016-06-24
122,Johannes Horner,2678808777.0,19352.0,johannes horner,,4.0,4.0,29.0,2017-06-30
123,Benny Moldovanu,903833024.0,14578.0,benny moldovanu,135140700.0,161.0,110.0,4489.0,2016-06-24
124,Nicolas Vieille,670368862.0,15520.0,nicolas vieille,83860666.0,144.0,90.0,1580.0,2016-06-24
125,Christopher Taber,2304691770.0,14244.0,christopher taber,135310074.0,98.0,54.0,5619.0,2016-06-24
126,Manuel Amador,2295548433.0,18043.0,manuel amador,,7.0,7.0,157.0,2016-06-24
127,Liran Einav,129783993.0,14519.0,liran einav,97018004.0,177.0,111.0,5261.0,2016-06-24
128,Alexander Wolitzky,2061238106.0,16849.0,alexander wolitzky,63966007.0,45.0,33.0,515.0,2016-06-24
129,Asher Wolinsky,2038684069.0,13841.0,asher wolinsky,111979921.0,78.0,56.0,7586.0,2016-06-24
130,Marina Agranov,339386684.0,16776.0,marina agranov,122411786.0,46.0,31.0,503.0,2016-06-24
131,Eric Renault,3052986439.0,20148.0,eric renault,,2.0,2.0,15.0,2020-08-24
132,Philip J. Reny,373902761.0,14888.0,philip j reny,40347166.0,92.0,69.0,3409.0,2016-06-24
133,Larry G. Epstein,2106000634.0,13569.0,larry g epstein,111088046.0,144.0,108.0,13935.0,2016-06-24
134,Francesca Molinari,2163884724.0,16018.0,francesca molinari,205783295.0,80.0,44.0,1269.0,2016-06-24
135,John Van Reenen,3166803816.0,20533.0,john van reenen,139607695.0,2.0,2.0,0.0,2021-06-22
136,Larry Samuelson,2792604993.0,20482.0,larry samuelson,,2.0,2.0,2.0,2018-03-29
137,David Martimort,2467101347.0,19840.0,david martimort,,4.0,4.0,0.0,2016-07-22
141,Aviv Nevo,2116543868.0,14627.0,aviv nevo,79576946.0,107.0,62.0,5054.0,2016-06-24
142,Marco Bassetto,2646239056.0,15945.0,marco bassetto,108290504.0,92.0,57.0,687.0,2017-06-30
143,Jesús Fernández-Villaverde,1612081549.0,14229.0,jesus fernandezvillaverde,79576946.0,237.0,128.0,6146.0,2016-06-24
144,Viktor Todorov,2040649160.0,15544.0,viktor todorov,111979921.0,118.0,79.0,2664.0,2016-06-24
146,Daron Acemoglu,1970476475.0,11852.0,daron acemoglu,63966007.0,925.0,514.0,74686.0,2016-06-24
147,Francis Bloch,2204319560.0,15023.0,francis bloch,57995698.0,155.0,92.0,2916.0,2016-06-24
148,Johannes Stroebel,1907787367.0,15354.0,johannes stroebel,57206974.0,109.0,56.0,1492.0,2016-06-24
149,Marzena Rostek,2005178777.0,17181.0,marzena rostek,135310074.0,33.0,27.0,692.0,2016-06-24
150,Melissa Dell,2065650730.0,15657.0,melissa dell,136199984.0,42.0,25.0,2836.0,2016-06-24
151,Iván Werning,97906262.0,14788.0,ivan werning,63966007.0,146.0,72.0,3675.0,2016-06-24
152,Barton L. Lipman,208703328.0,15165.0,barton l lipman,111088046.0,62.0,49.0,2671.0,2016-06-24
153,Whitney K. Newey,167512347.0,12374.0,whitney k newey,63966007.0,282.0,190.0,39274.0,2016-06-24
154,Yoram Halevy,2790314406.0,20380.0,yoram halevy,141945490.0,2.0,2.0,7.0,2018-03-29
155,Kate Ho,2278215389.0,19037.0,kate ho,,5.0,5.0,70.0,2016-06-24
156,Wojciech Olszewski,2707034572.0,20347.0,wojciech olszewski,,2.0,2.0,1.0,2017-06-30
157,Massimo Marinacci,3123030959.0,18919.0,massimo marinacci,,2.0,2.0,63.0,2021-02-01
158,Chris Edmond,2143719928.0,16344.0,chris edmond,165779595.0,47.0,27.0,759.0,2016-06-24
159,David Yanagizawa-Drott,2039376829.0,16632.0,david yanagizawadrott,202697423.0,44.0,30.0,848.0,2016-06-24
160,Yeon-Koo Che,2089157070.0,14449.0,yeonkoo che,78577930.0,186.0,122.0,5801.0,2016-06-24
161,Jia Li,2944580700.0,20045.0,jia li,200845125.0,3.0,3.0,8.0,2019-05-16
162,Katherine Casey,2667183834.0,19029.0,katherine casey,20581793.0,7.0,7.0,38.0,2017-06-30
163,Elias Papaioannou,1842186836.0,15125.0,elias papaioannou,61544103.0,115.0,57.0,3482.0,2016-06-24
164,Jushan Bai,3172065737.0,18568.0,jushan bai,,5.0,3.0,38.0,2021-06-22
165,Benjamin Faber,3017526116.0,18504.0,benjamin faber,135310074.0,14.0,14.0,18.0,2020-05-01
166,Harald Uhlig,3052076558.0,19205.0,harald uhlig,149899117.0,2.0,2.0,55.0,2020-08-24
167,Wolfgang Pesendorfer,2629532411.0,20217.0,wolfgang pesendorfer,,2.0,2.0,10.0,2017-06-30
168,Eric Budish,2048685307.0,15596.0,eric budish,40347166.0,65.0,41.0,2105.0,2016-06-24
169,Bas J. M. Werker,75757390.0,15034.0,bas j m werker,193700539.0,253.0,165.0,2288.0,2016-06-24
170,Thomas R. Palfrey,2798065332.0,20533.0,thomas r palfrey,,2.0,2.0,0.0,2018-04-24
171,Jean-Marc Robin,3179995601.0,17854.0,jeanmarc robin,205092303.0,22.0,16.0,57.0,2021-07-19
172,Xavier Gabaix,167493679.0,13738.0,xavier gabaix,136199984.0,185.0,105.0,14932.0,2016-06-24
173,Philippe Jehiel,152288754.0,14493.0,philippe jehiel,45129253.0,190.0,121.0,4034.0,2016-06-24
174,Azeem M. Shaikh,2161532767.0,15849.0,azeem m shaikh,40347166.0,86.0,53.0,1660.0,2016-06-24
175,Patrik Guggenberger,197654547.0,16035.0,patrik guggenberger,130769515.0,72.0,44.0,1212.0,2016-06-24
176,Andriy Norets,20883680.0,17390.0,andriy norets,27804330.0,26.0,18.0,356.0,2016-06-24
177,Qingmin Liu,2100649734.0,16838.0,qingmin liu,107639228.0,15.0,14.0,478.0,2016-06-24
178,Ernesto Dal Bó,2095798042.0,15872.0,ernesto dal bo,95457486.0,66.0,38.0,1761.0,2016-06-24
179,Eran Shmaya,1608494395.0,16549.0,eran shmaya,111979921.0,57.0,43.0,418.0,2016-06-24
180,Lorenzo Caliendo,1631045332.0,16205.0,lorenzo caliendo,32971472.0,52.0,28.0,982.0,2016-06-24
181,Ivana Komunjer,233800882.0,16003.0,ivana komunjer,36258959.0,63.0,40.0,1254.0,2016-06-24
183,Marco Battaglini,1993548069.0,15628.0,marco battaglini,102064193.0,78.0,75.0,3136.0,2016-06-24
184,Haluk Ergin,2706366164.0,16165.0,haluk ergin,95457486.0,26.0,16.0,1083.0,2017-06-30
185,Denis Chetverikov,2104767173.0,15591.0,denis chetverikov,161318765.0,81.0,39.0,2380.0,2016-06-24
186,Guido W. Imbens,710644181.0,12571.0,guido w imbens,97018004.0,417.0,242.0,43339.0,2016-06-24
187,Yuichi Kitamura,2316763782.0,20533.0,yuichi kitamura,164917862.0,2.0,2.0,0.0,2016-06-24
188,Philip A. Haile,1994560490.0,15146.0,philip a haile,142094635.0,66.0,34.0,2143.0,2016-06-24
190,Isaiah Andrews,1983061563.0,16768.0,isaiah andrews,136199984.0,52.0,29.0,467.0,2016-06-24
191,David Ahn,2126308669.0,15759.0,david ahn,1290206253.0,53.0,51.0,1585.0,2016-06-24
192,Vasilis Syrgkanis,1988895913.0,15377.0,vasilis syrgkanis,1290206253.0,192.0,110.0,1893.0,2016-06-24
193,Pascaline Dupas,2011705805.0,14886.0,pascaline dupas,97018004.0,136.0,78.0,4776.0,2016-06-24
194,Oliver Linton,2575803639.0,14126.0,oliver linton,241749.0,548.0,351.0,7288.0,2017-01-26
196,Leeat Yariv,2258401710.0,20165.0,leeat yariv,136199984.0,2.0,2.0,12.0,2016-06-24
197,Aleh Tsyvinski,261802267.0,15108.0,aleh tsyvinski,142094635.0,152.0,77.0,2673.0,2016-06-24
199,Treb Allen,2117765555.0,17158.0,treb allen,107672454.0,26.0,14.0,371.0,2016-06-24
0,Lance Lochner,664019491.0,14074.0,lance lochner,125749732.0,172.0,90.0,8451.0,2016-06-24
1,Johannes Stroebel,3018850254.0,19594.0,johannes stroebel,8204097.0,4.0,4.0,12.0,2020-05-01
2,Guo Xu,3062275160.0,19363.0,xu guo,,4.0,4.0,1.0,2020-08-24
6,David Yanagizawa-Drott,2039376829.0,16632.0,david yanagizawadrott,202697423.0,44.0,30.0,848.0,2016-06-24
7,Jakub Kastl,2169129460.0,16592.0,jakub kastl,20089843.0,51.0,34.0,394.0,2016-06-24
8,Jonathan Vogel,2154879811.0,16506.0,jonathan vogel,177605424.0,19.0,19.0,836.0,2016-06-24
9,Itamar Drechsler,1950831029.0,15748.0,itamar drechsler,79576946.0,39.0,22.0,2161.0,2016-06-24
10,Meera Joshi,2181784732.0,19840.0,meera joshi,,4.0,4.0,0.0,2016-06-24
11,Jesse Shapiro,2304778299.0,16453.0,jesse shapiro,5023651.0,2.0,2.0,1961.0,2016-06-24
12,Patrick Kline,2343353932.0,15058.0,patrick kline,95457486.0,97.0,45.0,3722.0,2016-06-24
14,Magne Mogstad,417745530.0,14999.0,magne mogstad,40347166.0,214.0,124.0,2583.0,2016-06-24
15,Frederico Finan,1798593011.0,15207.0,frederico finan,95457486.0,92.0,52.0,3284.0,2016-06-24
16,Amit Seru,273194589.0,14951.0,amit seru,97018004.0,121.0,66.0,5123.0,2016-06-24
21,Jonathan Levin,2593059103.0,18062.0,jonathan levin,164389053.0,16.0,16.0,109.0,2017-03-16
23,Yusufcan Masatlioglu,2028827233.0,16718.0,yusufcan masatlioglu,66946132.0,41.0,26.0,732.0,2016-06-24
24,Jan De Loecker,1859497523.0,15051.0,jan de loecker,1321305853.0,72.0,38.0,3175.0,2016-06-24
25,Lee Lockwood,2798529095.0,19539.0,lee lockwood,97018004.0,3.0,3.0,45.0,2018-05-07
26,Stefanie Stantcheva,2501900208.0,15700.0,stefanie stantcheva,136199984.0,108.0,51.0,1560.0,2016-08-23
27,Noam Yuchtman,2500378129.0,16266.0,noam yuchtman,95457486.0,72.0,39.0,953.0,2016-08-23
28,Pietro Ortoleva,2136818508.0,16469.0,pietro ortoleva,20089843.0,64.0,40.0,835.0,2016-06-24
29,Bertil Tungodden,128282678.0,14900.0,bertil tungodden,931913249.0,216.0,145.0,3260.0,2016-06-24
30,Edwin Leuven,2148055046.0,14857.0,edwin leuven,184942183.0,112.0,70.0,4317.0,2016-06-24
32,Chad Syverson,2058992540.0,14222.0,chad syverson,40347166.0,140.0,77.0,7421.0,2016-06-24
33,Francesco Trebbi,231393685.0,14265.0,francesco trebbi,1321305853.0,127.0,57.0,7899.0,2016-06-24
35,Andrew Atkeson,2075870546.0,14134.0,andrew atkeson,161318765.0,177.0,85.0,5468.0,2016-06-24
39,James J. Heckman,1877272218.0,11385.0,james j heckman,40347166.0,891.0,542.0,113601.0,2016-06-24
40,Mark Bils,2081889270.0,14150.0,mark bils,5388228.0,96.0,56.0,5795.0,2016-06-24
41,Kjetil Storesletten,220486011.0,14493.0,kjetil storesletten,184942183.0,133.0,73.0,5297.0,2016-06-24
42,Emir Kamenica,2511827504.0,15799.0,emir kamenica,40347166.0,50.0,34.0,2343.0,2016-09-16
43,Linfei Li,2144753149.0,16040.0,linfei li,39422238.0,36.0,33.0,2558.0,2016-06-24
44,Daniel Gottlieb,2601799627.0,17729.0,daniel gottlieb,197438607.0,3.0,3.0,202.0,2017-04-07
45,Rachel Griffith,2155660295.0,13419.0,rachel griffith,28407311.0,339.0,258.0,15278.0,2016-06-24
46,Ben Handel,3045085239.0,20128.0,ben handel,95457486.0,3.0,2.0,0.0,2020-07-29
47,Raymond Fisman,2250561313.0,13935.0,raymond fisman,111088046.0,262.0,166.0,11349.0,2016-06-24
48,Chenzi Xu,3159903761.0,20533.0,chenzi xu,40120149.0,2.0,2.0,0.0,2021-05-10
49,Ali Hortacsu,208393038.0,14207.0,ali hortacsu,40347166.0,184.0,109.0,6093.0,2016-06-24
51,Cecile Gaubert,2797130894.0,17570.0,cecile gaubert,95457486.0,26.0,11.0,142.0,2018-04-24
52,Albrecht Ritschl,685029839.0,15640.0,albrecht ritschl,909854389.0,144.0,123.0,842.0,2016-06-24
53,Leonardo Bursztyn,2061712910.0,15759.0,leonardo bursztyn,40347166.0,73.0,39.0,2033.0,2016-06-24
54,Gautam Rao,2670798603.0,18520.0,gautam rao,,2.0,2.0,95.0,2017-06-30
55,Vicky M. Longawa,2562632180.0,19429.0,vicky m longawa,,5.0,5.0,6.0,2017-01-06
56,Ricardo Perez-Truglia,286171648.0,16090.0,ricardo pereztruglia,95457486.0,91.0,47.0,480.0,2016-06-24
57,Claudio Ferraz,2517708554.0,15856.0,claudio ferraz,2699952.0,66.0,44.0,1806.0,2016-09-16
58,Joseph Shapiro,2573228828.0,18323.0,joseph shapiro,201448701.0,2.0,2.0,54.0,2017-01-26
59,Ed Martin,2942650815.0,20232.0,ed martin,,2.0,2.0,3.0,2019-05-09
61,Greg Kaplan,2166186102.0,15122.0,greg kaplan,40347166.0,172.0,104.0,2252.0,2016-06-24
63,Harald Uhlig,1972720549.0,13862.0,harald uhlig,40347166.0,299.0,183.0,10519.0,2016-06-24
65,Ezra Oberfield,576439486.0,16820.0,ezra oberfield,20089843.0,57.0,29.0,340.0,2016-06-24
66,David Green,2773979593.0,20533.0,david green,,2.0,2.0,0.0,2017-12-22
68,Christopher Walters,2797108290.0,19991.0,christopher walters,,3.0,3.0,6.0,2018-04-24
70,Anna Dreber Almenberg,2779922826.0,17616.0,anna dreber almenberg,,36.0,35.0,5.0,2018-01-05
72,Erik Hurst,2124999479.0,14059.0,erik hurst,40347166.0,183.0,108.0,7969.0,2016-06-24
73,Melissa Dell,2065650730.0,15657.0,melissa dell,136199984.0,42.0,25.0,2836.0,2016-06-24
76,Anna Dreber,2213548023.0,14219.0,anna dreber,180242103.0,185.0,130.0,10755.0,2016-06-24
77,Esteban Rossi-Hansberg,685834236.0,14450.0,esteban rossihansberg,20089843.0,161.0,83.0,5487.0,2016-06-24
78,Michael Greenstone,2559711103.0,16476.0,michael greenstone,2801269832.0,38.0,38.0,919.0,2016-12-08
0,Michael Woodford,2147218102.0,12691.0,michael woodford,78577930.0,429.0,244.0,30322.0,2016-06-24
1,Oliver Hart,2765099644.0,18322.0,oliver hart,,15.0,12.0,92.0,2017-11-10
2,Michael H. Riordan,2581482331.0,14363.0,michael h riordan,78577930.0,124.0,103.0,4961.0,2017-02-03
3,Sylvain Chassang,2798296736.0,19870.0,sylvain chassang,97018004.0,2.0,2.0,11.0,2018-05-07
4,Isaiah Andrews,1983061563.0,16768.0,isaiah andrews,136199984.0,52.0,29.0,467.0,2016-06-24
5,Andrew Caplin,3174263959.0,20533.0,andrew caplin,,2.0,2.0,0.0,2021-07-05
6,Esteban Rossi-Hansberg,685834236.0,14450.0,esteban rossihansberg,20089843.0,161.0,83.0,5487.0,2016-06-24
7,Frederico Finan,2798753125.0,20498.0,frederico finan,97018004.0,2.0,2.0,1.0,2018-05-07
8,Bruce Sacerdote,2126682900.0,13797.0,bruce sacerdote,107672454.0,124.0,69.0,11093.0,2016-06-24
9,Ned Augenblick,2007617668.0,17584.0,ned augenblick,95457486.0,16.0,11.0,412.0,2016-06-24
