Unnamed: 0,PaperId,PaperTitle,Year,Date,OnlineDate,JournalId,OriginalVenue,CreatedDate,AuthorId,AffiliationId,AuthorSequenceNumber,OriginalAuthor,OriginalAffiliation,Rank,NormalizedName,DisplayName,LastKnownAffiliationId,PaperCount,AuthorCitationCount,CreateDate
198,3123344732,the role of social capital in financial development,2004,2004-05-01,2016-03-20,23254222,The American Economic Review,2021-02-01,137726639.0,159650629.0,1.0,Luigi Guiso,University of Sassari,13335.0,luigi guiso,Luigi Guiso,154032705.0,303.0,180.0,2016-06-24
198,3123344732,the role of social capital in financial development,2004,2004-05-01,2016-03-20,23254222,The American Economic Review,2021-02-01,137726639.0,1279858714.0,1.0,Luigi Guiso,CEPR,13335.0,luigi guiso,Luigi Guiso,154032705.0,303.0,180.0,2016-06-24
198,3123344732,the role of social capital in financial development,2004,2004-05-01,2016-03-20,23254222,The American Economic Review,2021-02-01,2128274618.0,,2.0,Paola Sapienza,Finance,13534.0,paola sapienza,Paola Sapienza,111979921.0,133.0,66.0,2016-06-24
198,3123344732,the role of social capital in financial development,2004,2004-05-01,2016-03-20,23254222,The American Economic Review,2021-02-01,2709804858.0,40347166.0,3.0,Luigi Zingales,The University of Chicago,12081.0,luigi zingales,Luigi Zingales,40347166.0,310.0,170.0,2017-06-30
198,3123344732,the role of social capital in financial development,2004,2004-05-01,2016-03-20,23254222,The American Economic Review,2021-02-01,2709804858.0,1279858714.0,3.0,Luigi Zingales,CEPR,12081.0,luigi zingales,Luigi Zingales,40347166.0,310.0,170.0,2017-06-30
198,3123344732,the role of social capital in financial development,2004,2004-05-01,2016-03-20,23254222,The American Economic Review,2021-02-01,2709804858.0,1321305853.0,3.0,Luigi Zingales,National Bureau of Economic Research,12081.0,luigi zingales,Luigi Zingales,40347166.0,310.0,170.0,2017-06-30
199,3123702851,a dual self model of impulse control,2006,2006-11-01,,23254222,The American Economic Review,2021-02-01,573466828.0,136199984.0,1.0,Drew Fudenberg,"Department of Economics, Littauer Center , Harvard University , Cambridge , MA ",12813.0,drew fudenberg,Drew Fudenberg,63966007.0,402.0,271.0,2016-06-24
199,3123702851,a dual self model of impulse control,2006,2006-11-01,,23254222,The American Economic Review,2021-02-01,2103788950.0,204465549.0,2.0,David K. Levine,"Department of Economics, Washington University in St. Louis, St. Louis, MO.",13205.0,david k levine,David K. Levine,204465549.0,463.0,327.0,2016-06-24
200,3124119177,does anticipated aggregate demand policy matter further econometric results,1982,1982-01-01,,23254222,The American Economic Review,2021-02-01,662336143.0,,1.0,Frederic S. Mishkin,,12719.0,frederic s mishkin,Frederic S. Mishkin,78577930.0,485.0,281.0,2016-06-24
201,3124282490,relative prices and relative prosperity,2007,2007-05-01,2003-05-01,23254222,The American Economic Review,2021-02-01,2018360965.0,,2.0,Peter J Klenow,,13555.0,peter j klenow,Peter J. Klenow,97018004.0,139.0,73.0,2016-06-24
201,3124282490,relative prices and relative prosperity,2007,2007-05-01,2003-05-01,23254222,The American Economic Review,2021-02-01,2167121008.0,95457486.0,1.0,Chang-Tai Hsieh,University of California–Berkeley.,14292.0,changtai hsieh,Chang-Tai Hsieh,40347166.0,119.0,67.0,2016-06-24
202,3125935207,consumer response to tax rebates,2003,2003-02-01,2001-12-01,23254222,The American Economic Review,2021-02-01,2087272.0,,2.0,Joel Slemrod,,13145.0,joel slemrod,Joel Slemrod,27837315.0,514.0,314.0,2016-06-24
202,3125935207,consumer response to tax rebates,2003,2003-02-01,2001-12-01,23254222,The American Economic Review,2021-02-01,2568678536.0,,1.0,Matthew D Shapiro,Economics,13425.0,matthew d shapiro,Matthew D. Shapiro,27837315.0,233.0,123.0,2017-01-13
203,1989447821,credit and banking structure asian and african american experience in los angeles,1999,1999-05-01,,23254222,The American Economic Review,2016-06-24,2062159671.0,,1.0,Gary Dymski,"U CA, Riverside",15540.0,gary a dymski,Gary A. Dymski,130828816.0,155.0,141.0,2016-06-24
203,1989447821,credit and banking structure asian and african american experience in los angeles,1999,1999-05-01,,23254222,The American Economic Review,2016-06-24,2736141327.0,,2.0,Lisa Mohanty,"U CA, Riverside",18693.0,lisa mohanty,Lisa Mohanty,142393192.0,4.0,3.0,2017-07-21
204,2145618079,taxes cigarette consumption and smoking intensity comment,2012,2012-06-01,,23254222,The American Economic Review,2016-06-24,138197142.0,,1.0,Jason Abrevaya,U TX,15553.0,jason abrevaya,Jason Abrevaya,86519309.0,62.0,55.0,2016-06-24
204,2145618079,taxes cigarette consumption and smoking intensity comment,2012,2012-06-01,,23254222,The American Economic Review,2016-06-24,253648134.0,,2.0,Laura Puzzello,Monash U,17602.0,laura puzzello,Laura Puzzello,56590836.0,16.0,10.0,2016-06-24
205,1560929055,budget expansion and cost inflation,1983,1983-01-01,,23254222,The American Economic Review,2016-06-24,2083895929.0,,1.0,Assar Lindbeck,,13710.0,assar lindbeck,Assar Lindbeck,77432436.0,287.0,214.0,2016-06-24
206,1533169350,on the sign of the investment uncertainty relationship,1991,1991-01-01,,23254222,The American Economic Review,2016-06-24,2150889762.0,,1.0,Ricardo J Caballero,,13025.0,ricardo j caballero,Ricardo J. Caballero,63966007.0,369.0,196.0,2016-06-24
207,2078101156,motherhood and female labor force participation evidence from infertility shocks,2008,2008-04-01,,23254222,The American Economic Review,2016-06-24,2117747025.0,,1.0,Jorge M. Aguero,"U CA, Riverside",16470.0,jorge m aguero,Jorge M. Agüero,140172145.0,72.0,51.0,2016-06-24
207,2078101156,motherhood and female labor force participation evidence from infertility shocks,2008,2008-04-01,,23254222,The American Economic Review,2016-06-24,2137970852.0,,2.0,Mindy S. Marks,"U CA, Riverside",16800.0,mindy marks,Mindy Marks,12912129.0,39.0,35.0,2016-06-24
208,1528600123,how have forecasts worked discussion,1978,1978-01-01,,23254222,The American Economic Review,2016-06-24,2232998122.0,,2.0,Paul M Warburg,,21137.0,paul m warburg,Paul M Warburg,,1.0,1.0,2016-06-24
208,1528600123,how have forecasts worked discussion,1978,1978-01-01,,23254222,The American Economic Review,2016-06-24,2619302860.0,,1.0,Otto Eckstein,,19734.0,otto eckstein,Otto Eckstein,,4.0,4.0,2017-06-05
209,2001850410,r d investments exporting and the evolution of firm productivity,2008,2008-04-01,2017-01-11,23254222,The American Economic Review,2016-06-24,2109566495.0,,1.0,Bee Yan Aw,PA State U,14744.0,bee yan aw,Bee Yan Aw,130769515.0,52.0,39.0,2016-06-24
209,2001850410,r d investments exporting and the evolution of firm productivity,2008,2008-04-01,2017-01-11,23254222,The American Economic Review,2016-06-24,2121352178.0,57206974.0,3.0,Daniel Yi Xu, NYU,16069.0,daniel yi xu,Daniel Yi Xu,170897317.0,55.0,40.0,2016-06-24
209,2001850410,r d investments exporting and the evolution of firm productivity,2008,2008-04-01,2017-01-11,23254222,The American Economic Review,2016-06-24,2146696880.0,,2.0,Mark J. Roberts,PA State U,13587.0,mark j roberts,Mark J. Roberts,130769515.0,106.0,75.0,2016-06-24
210,1579915390,macroeconomics of unbalanced growth a belated comment,1969,1969-01-01,,23254222,The American Economic Review,2016-06-24,2618597908.0,,1.0,Joan Robinson,,13930.0,joan robinson,Joan Robinson,241749.0,262.0,252.0,2017-06-05
211,2099952424,bundle size pricing as an approximation to mixed bundling,2011,2011-02-01,,23254222,The American Economic Review,2016-06-24,2111485652.0,97018004.0,3.0,Alan Sorensen,"Stanford, U",15706.0,alan t sorensen,Alan T. Sorensen,135310074.0,51.0,28.0,2016-06-24
211,2099952424,bundle size pricing as an approximation to mixed bundling,2011,2011-02-01,,23254222,The American Economic Review,2016-06-24,2952905890.0,97018004.0,2.0,Phillip Leslie,"Stanford, U",15877.0,phillip leslie,Phillip Leslie,97018004.0,35.0,20.0,2019-06-27
211,2099952424,bundle size pricing as an approximation to mixed bundling,2011,2011-02-01,,23254222,The American Economic Review,2016-06-24,3121736284.0,1317239608.0,1.0,Chenghuan Sean Chu, Federal Reserve Board,18896.0,chenghuan sean chu,Chenghuan Sean Chu,1317239608.0,1.0,1.0,2021-02-01
212,1605143504,an empirical investigation of the wage lag hypothesis,2016,2016-01-01,,23254222,The American Economic Review,2016-06-24,3121872769.0,,1.0,Bv Thomas F. Cargill,,21200.0,bv thomas f cargill,Bv Thomas F. Cargill,,1.0,1.0,2021-02-01
213,1577250829,the new york city fiscal crisis what happened and what is to be done,2016,2016-01-01,,23254222,The American Economic Review,2016-06-24,499122814.0,,1.0,Edward M. Gramlich,,15757.0,edward m gramlich,Edward M. Gramlich,27837315.0,30.0,30.0,2016-06-24
214,1555053662,substitution complementarity and the residual variation around dynamic demand equations,1971,1971-01-01,,23254222,The American Economic Review,2016-06-24,2700613322.0,,1.0,Louis Phlips,,19107.0,louis phlips,Louis Phlips,,2.0,2.0,2017-06-30
215,2000308472,improving efficiency of on campus housing an experimental study,2002,2002-11-01,,23254222,The American Economic Review,2016-06-24,2128482140.0,,2.0,Tayfun Sönmez,,14164.0,tayfun sonmez,Tayfun Sönmez,103531236.0,166.0,104.0,2016-06-24
215,2000308472,improving efficiency of on campus housing an experimental study,2002,2002-11-01,,23254222,The American Economic Review,2016-06-24,2168098082.0,27837315.0,1.0,Yan Chen,†University of Michigan,15074.0,yan chen,Yan Chen,27837315.0,112.0,89.0,2016-06-24
216,2020695132,report of the committee on the status of women in the economics profession 2007,2008,2008-05-01,,23254222,The American Economic Review,2016-06-24,2107869653.0,121934306.0,1.0,Lisa M. Lynch,[Tufts U],14614.0,lisa m lynch,Lisa M. Lynch,121934306.0,80.0,50.0,2016-06-24
217,1512130867,the disequilibrium model in a controlled economy comment,1979,1979-01-01,,23254222,The American Economic Review,2016-06-24,2486885132.0,,1.0,Machiko Nissanke,,19876.0,machiko nissanke,Machiko Nissanke,,1.0,1.0,2016-08-23
218,2160485698,joan robinson s critique of equilibrium an appraisal,1985,1985-05-01,,23254222,The American Economic Review,2016-06-24,2149213100.0,,1.0,E. RoY Weintraub,,15260.0,e roy weintraub,E. Roy Weintraub,170897317.0,158.0,135.0,2016-06-24
219,1559874533,marx s contributions and their relevance today,1984,1984-01-01,,23254222,The American Economic Review,2016-06-24,2688363226.0,,1.0,John G. Gurley,,18246.0,john g gurley,John G Gurley,,5.0,5.0,2017-06-30
220,2614989934,inequality in the labor market for native american women and the great recession,2017,2017-05-01,,23254222,The American Economic Review,2017-05-26,2616210823.0,155173764.0,1.0,Jeffrey D. Burnette,Rochester Institute Of Technology ,19584.0,jeffrey d burnette,Jeffrey D. Burnette,155173764.0,5.0,5.0,2017-05-26
221,3125728556,entrepreneurial innovation killer apps in the iphone ecosystem,2014,2014-05-01,,23254222,The American Economic Review,2021-02-01,1972227664.0,97018004.0,1.0,Pai-Ling Yin,"Stanford, U",16826.0,pailing yin,Pai-Ling Yin,1174212.0,46.0,33.0,2016-06-24
221,3125728556,entrepreneurial innovation killer apps in the iphone ecosystem,2014,2014-05-01,,23254222,The American Economic Review,2021-02-01,2292684375.0,,3.0,Yulia Muzyrya,U MI,19388.0,yulia muzyrya,Yulia Muzyrya,27837315.0,3.0,3.0,2016-06-24
221,3125728556,entrepreneurial innovation killer apps in the iphone ecosystem,2014,2014-05-01,,23254222,The American Economic Review,2021-02-01,2344496463.0,102272798.0,2.0,Jason P. Davis,INSEAD Singapore ,16061.0,jason p davis,Jason P. Davis,102272798.0,51.0,42.0,2016-06-24
222,1484827014,what will take the con out of econometrics a reply identification andestimation of money demand,1986,1986-01-01,,23254222,The American Economic Review,2016-06-24,2337837133.0,,2.0,Stephen F LeRoy,,14290.0,stephen f leroy,Stephen F. LeRoy,154570441.0,115.0,102.0,2016-06-24
222,1484827014,what will take the con out of econometrics a reply identification andestimation of money demand,1986,1986-01-01,,23254222,The American Economic Review,2016-06-24,2474937050.0,,1.0,Thomas F Cooley,,13925.0,thomas f cooley,Thomas F. Cooley,57206974.0,175.0,120.0,2016-07-22
223,3004121743,outsourcing education experimental evidence from liberia,2020,2020-02-01,,23254222,The American Economic Review,2020-02-07,2189913949.0,,3.0,Wayne Aaron Sandholtz,"U of California, San Diego",14912.0,wayne sandholtz,Wayne Sandholtz,1174212.0,92.0,83.0,2016-06-24
223,3004121743,outsourcing education experimental evidence from liberia,2020,2020-02-01,,23254222,The American Economic Review,2020-02-07,2296268531.0,1319597252.0,2.0,Justin Sandefur,Center for Global Development.,16167.0,justin sandefur,Justin Sandefur,1319597252.0,87.0,75.0,2016-06-24
223,3004121743,outsourcing education experimental evidence from liberia,2020,2020-02-01,,23254222,The American Economic Review,2020-02-07,2993263833.0,187481652.0,1.0,Mauricio Romero,Centro de Investigación Económica; ITAM,17555.0,mauricio romero,Mauricio Romero,187481652.0,32.0,23.0,2019-12-13
224,1523003559,income labor supply and urban residence,1980,1980-01-01,,23254222,The American Economic Review,2016-06-24,2685501050.0,,1.0,John S Hekman,,19964.0,john s hekman,John S Hekman,,1.0,1.0,2017-06-30
225,1513774310,a new view of the federal debt and budget deficits reply,2016,2016-01-01,,23254222,The American Economic Review,2016-06-24,2579625078.0,,2.0,Pautl J. Pieper,,21183.0,pautl j pieper,Pautl J. Pieper,,1.0,1.0,2017-01-26
225,1513774310,a new view of the federal debt and budget deficits reply,2016,2016-01-01,,23254222,The American Economic Review,2016-06-24,2781023416.0,,1.0,Robert Eisner,,15062.0,robert eisner,Robert Eisner,1321305853.0,85.0,64.0,2018-01-05
226,1567274921,data research and government,1970,1970-01-01,,23254222,The American Economic Review,2016-06-24,2640324679.0,,1.0,Guy H Orcutt,,18766.0,guy h orcutt,Guy H Orcutt,,2.0,2.0,2017-06-30
227,2056339667,the effect of migration on wages evidence from a natural experiment,2010,2010-05-01,,23254222,The American Economic Review,2016-06-24,2022380148.0,,2.0,Robert P. McComb,TX Tech U,17224.0,robert p mccomb,Robert P. McComb,12315562.0,34.0,19.0,2016-06-24
227,2056339667,the effect of migration on wages evidence from a natural experiment,2010,2010-05-01,,23254222,The American Economic Review,2016-06-24,2115501966.0,,1.0,Dakshina G. De Silva,TX Tech U,16153.0,dakshina g de silva,Dakshina G. De Silva,67415387.0,98.0,60.0,2016-06-24
227,2056339667,the effect of migration on wages evidence from a natural experiment,2010,2010-05-01,,23254222,The American Economic Review,2016-06-24,2136739572.0,,5.0,Andrés J. Vargas,TX Tech U,18997.0,andres j vargas,Andres J. Vargas,12315562.0,6.0,6.0,2016-06-24
227,2056339667,the effect of migration on wages evidence from a natural experiment,2010,2010-05-01,,23254222,The American Economic Review,2016-06-24,2239952027.0,,4.0,Anita R. Schiller,"Wind Science and Engineering Research Center, TX Tech U",17895.0,anita r schiller,Anita R. Schiller,67415387.0,22.0,13.0,2016-06-24
227,2056339667,the effect of migration on wages evidence from a natural experiment,2010,2010-05-01,,23254222,The American Economic Review,2016-06-24,2719105074.0,,3.0,Young Kyu Moh,TX Tech U,19930.0,young kyu moh,Young Kyu Moh,,1.0,1.0,2017-06-30
228,1969164204,inheritances intergenerational transfers and the accumulation of health,2013,2013-05-01,,23254222,The American Economic Review,2016-06-24,2121867212.0,1309849503.0,1.0,Katherine Grace Carman,"[Rand Corp., Santa Monica, CA]",16171.0,katherine grace carman,Katherine Grace Carman,1309849503.0,99.0,80.0,2016-06-24
229,2063942961,the case of the missing trade and other mysteries comment,2002,2002-02-01,,23254222,The American Economic Review,2016-06-24,2477611985.0,114027177.0,1.0,Patrick J. Conway,"Department of Economics, University of North Carolina, Chapel Hill, NC 27599, US",16105.0,patrick conway,Patrick Conway,114027177.0,75.0,69.0,2016-08-23
230,1575003954,benefit shares and majority voting,1976,1976-01-01,,23254222,The American Economic Review,2016-06-24,55910639.0,,1.0,Arthur T Denzau,,14957.0,arthur t denzau,Arthur T. Denzau,2800332805.0,55.0,52.0,2016-06-24
230,1575003954,benefit shares and majority voting,1976,1976-01-01,,23254222,The American Economic Review,2016-06-24,2491995430.0,,2.0,Robert J Mackay,,16298.0,robert j mackay,Robert J. Mackay,859038795.0,22.0,18.0,2016-08-23
231,1482513497,accounts of the welfare state and the new mood,1980,1980-01-01,,23254222,The American Economic Review,2016-06-24,120008329.0,,1.0,Ira Katznelson,,14752.0,ira katznelson,Ira Katznelson,78577930.0,137.0,136.0,2016-06-24
232,2266622663,the determinants and consequences of school choice errors in kenya,2012,2012-05-01,,23254222,The American Economic Review,2016-06-24,1416730515.0,178169726.0,2.0,Isaac M. Mbiti,Southern Methodist U,15962.0,isaac mbiti,Isaac Mbiti,51556381.0,39.0,25.0,2016-06-24
232,2266622663,the determinants and consequences of school choice errors in kenya,2012,2012-05-01,,23254222,The American Economic Review,2016-06-24,2153829882.0,,1.0,Adrienne M. Lucas,U DE,16840.0,adrienne m lucas,Adrienne M. Lucas,86501945.0,49.0,30.0,2016-06-24
233,1965222161,evolution of time preference by natural selection comment,2008,2008-05-01,,23254222,The American Economic Review,2016-06-24,2105008420.0,18014758.0,1.0,Arthur J. Robson,Simon Fraser U.,15051.0,arthur j robson,Arthur J. Robson,18014758.0,111.0,92.0,2016-06-24
233,1965222161,evolution of time preference by natural selection comment,2008,2008-05-01,,23254222,The American Economic Review,2016-06-24,2303016330.0,40347166.0,2.0,Balazs Szentes,U Chicago.,16374.0,balazs szentes,Balázs Szentes,909854389.0,52.0,38.0,2016-06-24
234,2152065848,new trade models same old gains,2012,2012-02-01,2009-12-01,23254222,The American Economic Review,2016-06-24,70347822.0,63966007.0,2.0,Arnaud Costinot,-MIT,14951.0,arnaud costinot,Arnaud Costinot,63966007.0,100.0,46.0,2016-06-24
234,2152065848,new trade models same old gains,2012,2012-02-01,2009-12-01,23254222,The American Economic Review,2016-06-24,140179866.0,32971472.0,1.0,Costas Arkolakis,Yale U.;,14974.0,costas arkolakis,Costas Arkolakis,32971472.0,75.0,40.0,2016-06-24
234,2152065848,new trade models same old gains,2012,2012-02-01,2009-12-01,23254222,The American Economic Review,2016-06-24,2311789001.0,,3.0,Andrés Rodríguez-Clare,"U CA, Berkeley",14165.0,andres rodriguezclare,Andres Rodriguez-Clare,95457486.0,145.0,86.0,2016-06-24
235,1999861303,exports and within plant wage distributions evidence from mexico,2012,2012-05-01,2012-01-01,23254222,The American Economic Review,2016-06-24,142467716.0,78577930.0,3.0,Eric A. Verhoogen,Columbia U.#TAB#,15021.0,eric verhoogen,Eric Verhoogen,78577930.0,58.0,36.0,2016-06-24
235,1999861303,exports and within plant wage distributions evidence from mexico,2012,2012-05-01,2012-01-01,23254222,The American Economic Review,2016-06-24,2098763919.0,164915025.0,1.0,Judith A. Frías,"IMSS, Mexico City",17740.0,judith a frias,Judith A. Frías,164915025.0,8.0,4.0,2016-06-24
235,1999861303,exports and within plant wage distributions evidence from mexico,2012,2012-05-01,2012-01-01,23254222,The American Economic Review,2016-06-24,2311889713.0,184564680.0,2.0,David S. Kaplan,Inter‐American Development Bank ,16076.0,david s kaplan,David S. Kaplan,184564680.0,48.0,36.0,2016-06-24
236,3122122157,turnover liquidity and the transmission of monetary policy,2020,2020-06-01,2018-09-01,23254222,The American Economic Review,2021-02-01,2462610183.0,192455969.0,1.0,Ricardo Lagos,New York U.,14983.0,ricardo lagos,Ricardo Lagos,57206974.0,103.0,53.0,2016-07-22
236,3122122157,turnover liquidity and the transmission of monetary policy,2020,2020-06-01,2018-09-01,23254222,The American Economic Review,2021-02-01,2911061591.0,909854389.0,2.0,Shengxing Zhang,London School of Economics and </br>Political Science,16904.0,shengxing zhang,Shengxing Zhang,909854389.0,62.0,34.0,2019-01-25
237,3122664453,the simple analytics of debt equity swaps,1989,1989-01-01,,23254222,The American Economic Review,2021-02-01,2697899749.0,,1.0,Elhanan Helpman,,11943.0,elhanan helpman,Elhanan Helpman,136199984.0,430.0,257.0,2017-06-30
238,3123247843,trade liberalization and embedded institutional reform evidence from chinese exporters,2013,2013-10-01,2011-10-01,23254222,The American Economic Review,2021-02-01,1992301634.0,32971472.0,2.0,Peter K Schott,Yale U.;,13648.0,peter k schott,Peter K. Schott,32971472.0,168.0,104.0,2016-06-24
238,3123247843,trade liberalization and embedded institutional reform evidence from chinese exporters,2013,2013-10-01,2011-10-01,23254222,The American Economic Review,2021-02-01,2099456271.0,78577930.0,1.0,Amit K Khandelwal,Columbia U.#TAB#,15064.0,amit khandelwal,Amit Khandelwal,78577930.0,79.0,42.0,2016-06-24
238,3123247843,trade liberalization and embedded institutional reform evidence from chinese exporters,2013,2013-10-01,2011-10-01,23254222,The American Economic Review,2021-02-01,2153219499.0,78577930.0,3.0,Shang-Jin Wei,Columbia U.#TAB#,12802.0,shangjin wei,Shang-Jin Wei,78577930.0,520.0,271.0,2016-06-24
239,3124138707,preemption games theory and experiment,2010,2010-09-01,2009-09-01,23254222,The American Economic Review,2021-02-01,1267476164.0,,3.0,Ryan Oprea,"U CA, Santa Cruz",16495.0,ryan oprea,Ryan Oprea,154570441.0,47.0,36.0,2016-06-24
239,3124138707,preemption games theory and experiment,2010,2010-09-01,2009-09-01,23254222,The American Economic Review,2021-02-01,2111008785.0,,2.0,Daniel Friedman,"U CA, Santa Cruz",14107.0,daniel friedman,Daniel Friedman,185103710.0,249.0,198.0,2016-06-24
239,3124138707,preemption games theory and experiment,2010,2010-09-01,2009-09-01,23254222,The American Economic Review,2021-02-01,2889988824.0,1286329397.0,1.0,Steven T. Anderson,"National Minerals Information Center, US Geological Survey, Reston, VA",17920.0,steven t anderson,Steven T. Anderson,185103710.0,17.0,9.0,2018-09-27
240,1574168319,the economics of professional etiquette discussion,1993,1993-01-01,,23254222,The American Economic Review,2016-06-24,616670817.0,,1.0,Edward P Lazear,,12859.0,edward p lazear,Edward P. Lazear,97018004.0,261.0,141.0,2016-06-24
241,1574662445,altruism and economics,1993,1993-01-01,,23254222,The American Economic Review,2016-06-24,2118103072.0,,1.0,Herbert A. Simon,,10949.0,herbert a simon,Herbert A. Simon,31512782.0,872.0,845.0,2016-06-24
242,1529212194,problems of economic policy from the viewpoint of optimal control,1971,1971-01-01,,23254222,The American Economic Review,2016-06-24,2045430340.0,,1.0,Gregory C. Chow,,13222.0,gregory c chow,Gregory C. Chow,20089843.0,337.0,273.0,2016-06-24
243,1565268707,federalism fiscal restraints and european monetary union,2016,2016-01-01,,23254222,The American Economic Review,2016-06-24,373049685.0,,2.0,Barry Eichengreen,,12269.0,barry eichengreen,Barry Eichengreen,95457486.0,1231.0,817.0,2016-06-24
243,1565268707,federalism fiscal restraints and european monetary union,2016,2016-01-01,,23254222,The American Economic Review,2016-06-24,2247811941.0,,1.0,Jurgen Von Hagen,,13616.0,jurgen von hagen,Jürgen von Hagen,135140700.0,398.0,312.0,2016-06-24
244,1496549161,the theory of trade in middle products an extension,1984,1984-01-01,,23254222,The American Economic Review,2016-06-24,2155507438.0,,1.0,Jeffrey A Frankel,,12323.0,jeffrey a frankel,Jeffrey A. Frankel,136199984.0,707.0,432.0,2016-06-24
245,1511306729,optimal mechanisms for income transfer note,1973,1973-01-01,,23254222,The American Economic Review,2016-06-24,2685790785.0,,1.0,Robert E Schlenker,,20910.0,robert e schlenker,Robert E Schlenker,,1.0,1.0,2017-06-30
246,3124366976,the nature of firm growth,2021,2021-02-01,,23254222,The American Economic Review,2021-02-01,2001617216.0,,1.0,Vincent Sterk,U College London,16857.0,vincent sterk,Vincent Sterk,45129253.0,40.0,23.0,2016-06-24
246,3124366976,the nature of firm growth,2021,2021-02-01,,23254222,The American Economic Review,2021-02-01,2163681432.0,,2.0,Petr Sedláček,U of Oxford,17028.0,petr sedlacek,Petr Sedlacek,40120149.0,52.0,35.0,2016-06-24
246,3124366976,the nature of firm growth,2021,2021-02-01,,23254222,The American Economic Review,2021-02-01,2303570885.0,107639228.0,3.0,Benjamin Pugsley,U. of Notre Dame,16587.0,benjamin pugsley,Benjamin Pugsley,107639228.0,43.0,26.0,2016-06-24
247,1547558588,on the social rate of discount comment on the comments,1969,1969-01-01,,23254222,The American Economic Review,2016-06-24,108714748.0,,1.0,William J Baumol,,12121.0,william j baumol,William J. Baumol,57206974.0,609.0,555.0,2016-06-24
248,1528421502,output the stock market and interest rates,2007,2007-01-01,,23254222,The American Economic Review,2016-06-24,2106981306.0,,1.0,Olivier J. Blanchard,,12192.0,olivier blanchard,Olivier Blanchard,149640151.0,457.0,288.0,2016-06-24
249,1562080165,energy substitution and national energy policy,1979,1979-05-01,,23254222,The American Economic Review,2016-06-24,2065443720.0,,2.0,S. Grubaugh,,16155.0,stephen g grubaugh,Stephen G. Grubaugh,139924743.0,15.0,15.0,2016-06-24
249,1562080165,energy substitution and national energy policy,1979,1979-05-01,,23254222,The American Economic Review,2016-06-24,2991794547.0,,1.0,S. Ozatalay,,18929.0,s ozatalay,S. Ozatalay,,1.0,1.0,2019-12-13
249,1562080165,energy substitution and national energy policy,1979,1979-05-01,,23254222,The American Economic Review,2016-06-24,3122188761.0,,3.0,T.V. Long,,18929.0,t v long,T.V. Long,,1.0,1.0,2021-02-01
250,2063872367,scale of local production and city size,1999,1999-05-01,,23254222,The American Economic Review,2016-06-24,2165488025.0,1341575764.0,1.0,Thomas J. Holmes,U MN and Federal Reserve Bank of Minneapolis,14662.0,thomas j holmes,Thomas J. Holmes,1341575764.0,136.0,93.0,2016-06-24
251,2994083583,applications of economics to an imperfect world,1979,1979-01-01,,23254222,The American Economic Review,2019-12-13,2121001162.0,,1.0,Alfred E Kahn,,14832.0,alfred e kahn,Alfred E. Kahn,148195559.0,89.0,84.0,2016-06-24
252,1994662070,stop the clock policies and career success in academia,2010,2010-05-01,2015-06-25,23254222,The American Economic Review,2016-06-24,2132478468.0,,3.0,Amit Kramer,U IL,16886.0,amit kramer,Amit Kramer,157725225.0,41.0,40.0,2016-06-24
252,1994662070,stop the clock policies and career success in academia,2010,2010-05-01,2015-06-25,23254222,The American Economic Review,2016-06-24,2151715445.0,,1.0,Colleen Flaherty Manchester,U MN,16548.0,colleen flaherty manchester,Colleen Flaherty Manchester,130238516.0,62.0,45.0,2016-06-24
252,1994662070,stop the clock policies and career success in academia,2010,2010-05-01,2015-06-25,23254222,The American Economic Review,2016-06-24,2257798469.0,,2.0,Lisa M. Leslie,U MN,16336.0,lisa m leslie,Lisa M. Leslie,57206974.0,57.0,56.0,2016-06-24
253,1576473058,marine resources the economics of us ocean policy,1979,1979-05-01,,23254222,The American Economic Review,2016-06-24,2612349183.0,,1.0,J.A. Crutchfield,,20851.0,j a crutchfield,J.A. Crutchfield,,1.0,1.0,2017-05-19
254,1595101017,inflation and the stock market reply,1982,1982-01-01,,23254222,The American Economic Review,2016-06-24,2084647615.0,,1.0,Martin Feldstein,,12145.0,martin feldstein,Martin Feldstein,136199984.0,1008.0,633.0,2016-06-24
255,2040751433,distinguishing income from substitution effects in disability insurance,2007,2007-04-01,2017-11-27,23254222,The American Economic Review,2016-06-24,717955063.0,,1.0,David H. Autor,,12916.0,david h autor,David H. Autor,63966007.0,249.0,137.0,2016-06-24
255,2040751433,distinguishing income from substitution effects in disability insurance,2007,2007-04-01,2017-11-27,23254222,The American Economic Review,2016-06-24,2122701405.0,,2.0,Mark G. Duggan,,14683.0,mark duggan,Mark Duggan,97018004.0,148.0,78.0,2016-06-24
256,1982827626,paying attention or paying too much in medicare part d,2015,2015-01-01,2015-06-19,23254222,The American Economic Review,2016-06-24,2101867035.0,50959184.0,3.0,Christopher A. Powers,Centers for Medicare & Medicaid Services.,17886.0,christopher a powers,Christopher A. Powers,50959184.0,18.0,18.0,2016-06-24
256,1982827626,paying attention or paying too much in medicare part d,2015,2015-01-01,2015-06-19,23254222,The American Economic Review,2016-06-24,2600886315.0,,1.0,Jonathan D. Ketcham,AZ State U,16410.0,jonathan d ketcham,Jonathan D. Ketcham,55732556.0,54.0,41.0,2017-04-07
